event_id,shipment_id,event_type,event_at,hub_id
544,182,Created,2026-01-11 12:15:00,6
545,182,Dispatched,2026-01-11 16:41:03.998354,6
546,182,Delivered,2026-01-14 01:22:03.891663,6
547,183,Created,2026-01-12 11:15:00,1
548,183,Dispatched,2026-01-12 16:02:23.707940,1
549,183,Delivered,2026-01-15 09:38:17.907605,1
550,184,Created,2026-01-12 12:15:00,3
551,184,Dispatched,2026-01-12 15:28:21.627960,3
552,184,Delivered,2026-01-15 05:03:52.863056,3
553,185,Created,2026-01-12 17:00:00,5
554,185,Dispatched,2026-01-12 21:06:28.615809,5
555,185,Delivered,2026-01-15 15:52:09.476201,5
556,186,Created,2026-01-12 15:00:00,2
557,186,Dispatched,2026-01-12 18:11:30.338966,2
558,186,Delivered,2026-01-15 09:39:26.785949,2
559,187,Created,2026-01-12 17:45:00,1
560,187,Dispatched,2026-01-12 21:53:25.543151,1
561,187,Delivered,2026-01-13 12:45:45.717905,1
562,188,Created,2026-01-12 07:00:00,3
563,188,Dispatched,2026-01-12 11:27:46.228875,3
564,188,Delivered,2026-01-13 11:21:26.821285,3
565,189,Created,2026-01-12 08:30:00,5
566,189,Dispatched,2026-01-12 15:28:49.567321,5
567,189,Delivered,2026-01-12 03:57:26.198639,5
568,190,Created,2026-01-12 12:00:00,2
569,190,Dispatched,2026-01-12 15:27:51.800601,2
570,190,Delivered,2026-01-15 10:30:56.071521,2
571,191,Created,2026-01-12 14:15:00,1
572,191,Dispatched,2026-01-12 21:06:59.620615,1
573,191,Delivered,2026-01-15 11:50:38.114317,1
574,192,Created,2026-01-12 17:30:00,5
575,192,Dispatched,2026-01-12 21:48:07.822208,5
576,192,Delivered,2026-01-15 16:25:59.831442,5
577,193,Created,2026-01-12 15:15:00,4
578,193,Dispatched,2026-01-12 21:38:58.194983,4
579,193,Delivered,2026-01-16 19:54:37.450020,4
580,194,Created,2026-01-12 08:00:00,1
581,194,Dispatched,2026-01-12 14:23:41.531316,1
582,194,Delivered,2026-01-12 23:21:37.414974,1
583,195,Created,2026-01-12 12:00:00,1
584,195,Dispatched,2026-01-12 15:34:05.132845,1
585,195,Delivered,2026-01-15 08:02:22.704057,1
586,196,Created,2026-01-12 07:45:00,4
587,196,Dispatched,2026-01-12 12:43:25.531788,4
588,196,Delivered,2026-01-16 20:47:19.300457,4
589,197,Created,2026-01-12 12:45:00,3
590,197,Dispatched,2026-01-12 14:18:31.715598,3
591,197,Delivered,2026-01-13 13:32:07.013575,3
592,198,Created,2026-01-12 11:00:00,1
593,198,Dispatched,2026-01-12 15:58:45.690339,1
594,198,Delivered,2026-01-12 19:53:23.714591,1
595,199,Created,2026-01-13 07:45:00,5
596,199,Dispatched,2026-01-13 12:35:26.240197,5
597,199,Delivery Failed,2026-01-14 11:54:43.733006,5
598,200,Created,2026-01-13 15:00:00,2
599,200,Dispatched,2026-01-13 21:56:56.770506,2
600,200,Delivered,2026-01-16 12:27:21.561774,2
601,201,Created,2026-01-13 17:30:00,2
602,201,Dispatched,2026-01-13 21:03:25.090232,2
603,201,Delivery Failed,2026-01-16 08:02:04.973224,2
604,202,Created,2026-01-13 08:15:00,1
605,202,Dispatched,2026-01-13 14:07:17.508898,1
606,202,Delivered,2026-01-13 02:44:02.760153,1
607,203,Created,2026-01-13 11:45:00,6
608,203,Dispatched,2026-01-13 16:37:37.317734,6
609,203,Delivered,2026-01-13 10:11:39.161527,6
610,204,Created,2026-01-13 12:15:00,6
611,204,Dispatched,2026-01-13 13:47:49.643934,6
612,204,Delivered,2026-01-14 07:04:39.907110,6
613,205,Created,2026-01-13 18:00:00,3
614,205,Dispatched,2026-01-13 19:45:43.518987,3
615,205,Delivered,2026-01-16 18:40:14.224879,3
616,206,Created,2026-01-13 12:00:00,1
617,206,Dispatched,2026-01-13 17:40:55.227444,1
618,206,Delivered,2026-01-16 01:22:58.536671,1
619,207,Created,2026-01-13 07:15:00,4
620,207,Dispatched,2026-01-13 10:07:21.003293,4
621,207,Delivered,2026-01-14 04:48:28.126182,4
622,208,Created,2026-01-13 08:30:00,2
623,208,Dispatched,2026-01-13 13:47:10.273921,2
624,208,Delivered,2026-01-14 03:39:19.732447,2
625,209,Created,2026-01-13 08:45:00,1
626,209,Dispatched,2026-01-13 15:30:23.430201,1
627,209,Delivered,2026-01-14 19:49:10.637968,1
628,210,Created,2026-01-14 09:15:00,1
629,210,Dispatched,2026-01-14 10:41:50.297176,1
630,210,Delivered,2026-01-16 15:40:59.783549,1
631,211,Created,2026-01-14 16:30:00,1
632,211,Dispatched,2026-01-14 22:37:03.035349,1
633,211,Delivered,2026-01-17 09:39:21.367927,1
634,212,Created,2026-01-14 14:45:00,3
635,212,Dispatched,2026-01-14 15:52:58.597903,3
636,212,Delivered,2026-01-17 06:56:25.956608,3
637,213,Created,2026-01-14 17:30:00,4
638,213,Dispatched,2026-01-14 18:38:21.619947,4
639,213,Delivered,2026-01-18 21:13:30.341393,4
640,214,Created,2026-01-14 15:15:00,1
641,214,Dispatched,2026-01-14 16:57:03.412797,1
642,214,Delivered,2026-01-17 07:31:43.317770,1
643,215,Created,2026-01-14 11:15:00,6
644,215,Dispatched,2026-01-14 13:05:59.925922,6
645,215,Delivered,2026-01-15 06:21:51.434591,6
646,216,Created,2026-01-14 15:00:00,6
647,216,Dispatched,2026-01-14 17:40:37.752707,6
648,216,Delivered,2026-01-17 09:41:12.276894,6
649,217,Created,2026-01-14 07:00:00,1
650,217,Dispatched,2026-01-14 08:39:21.292766,1
651,217,Delivered,2026-01-15 20:50:03.598968,1
652,218,Created,2026-01-14 18:00:00,2
653,218,Dispatched,2026-01-14 23:43:25.357484,2
654,218,Delivered,2026-01-16 03:44:15.728863,2
655,219,Created,2026-01-14 17:45:00,1
656,219,Dispatched,2026-01-14 22:22:29.097578,1
657,219,Delivered,2026-01-17 05:11:32.207185,1
658,220,Created,2026-01-14 16:30:00,1
659,220,Dispatched,2026-01-14 23:14:55.309228,1
660,220,Delivered,2026-01-14 16:10:57.596659,1
661,221,Created,2026-01-14 17:00:00,5
662,221,Dispatched,2026-01-14 18:24:37.733580,5
663,221,Delivered,2026-01-16 23:36:47.036325,5
664,222,Created,2026-01-14 17:15:00,4
665,222,Dispatched,2026-01-15 00:04:57.878219,4
666,222,Delivered,2026-01-17 10:12:51.847872,4
667,223,Created,2026-01-15 15:15:00,3
668,223,Dispatched,2026-01-15 19:44:27.612790,3
669,223,Delivered,2026-01-18 13:48:01.221924,3
670,224,Created,2026-01-15 18:45:00,1
671,224,Dispatched,2026-01-16 00:03:06.949730,1
672,224,Delivered,2026-01-16 18:57:57.735350,1
673,225,Created,2026-01-15 17:45:00,5
674,225,Dispatched,2026-01-15 21:34:59.001957,5
675,225,Delivered,2026-01-18 02:37:11.514158,5
676,226,Created,2026-01-15 11:15:00,1
677,226,Dispatched,2026-01-15 16:56:22.321099,1
678,226,Delivered,2026-01-16 10:49:53.630811,1
679,227,Created,2026-01-15 12:00:00,2
680,227,Dispatched,2026-01-15 16:04:41.520006,2
681,227,Delivered,2026-01-17 23:38:28.457974,2
682,228,Created,2026-01-15 11:15:00,2
683,228,Dispatched,2026-01-15 15:38:06.347046,2
684,228,Delivered,2026-01-18 07:41:53.086954,2
685,229,Created,2026-01-15 10:15:00,1
686,229,Dispatched,2026-01-15 12:26:35.391884,1
687,229,Delivered,2026-01-18 05:55:13.162925,1
688,230,Created,2026-01-15 14:30:00,4
689,230,Dispatched,2026-01-15 20:57:02.615496,4
690,230,Delivery Failed,2026-01-16 06:11:52.634275,4
691,231,Created,2026-01-15 10:45:00,4
692,231,Dispatched,2026-01-15 15:11:12.807684,4
693,231,Delivered,2026-01-16 13:35:10.301201,4
694,232,Created,2026-01-15 12:45:00,5
695,232,Dispatched,2026-01-15 17:49:06.688637,5
696,232,Delivered,2026-01-18 08:43:21.237556,5
697,233,Created,2026-01-15 09:30:00,3
698,233,Dispatched,2026-01-15 10:52:10.329616,3
699,233,Delivered,2026-01-19 07:50:24.701163,3
700,234,Created,2026-01-15 11:15:00,3
701,234,Dispatched,2026-01-15 17:35:05.503170,3
702,234,Delivered,2026-01-20 06:48:42.679549,3
703,235,Created,2026-01-15 17:15:00,2
704,235,Dispatched,2026-01-15 21:03:29.360918,2
705,235,Delivered,2026-01-16 19:03:36.231038,2
706,236,Created,2026-01-15 17:45:00,1
707,236,Dispatched,2026-01-15 21:16:25.622034,1
708,236,Delivered,2026-01-18 05:57:17.521579,1
709,237,Created,2026-01-15 12:00:00,1
710,237,Dispatched,2026-01-15 14:55:24.310846,1
711,237,Delivered,2026-01-17 21:02:33.792156,1
712,238,Created,2026-01-15 14:15:00,1
713,238,Dispatched,2026-01-15 17:51:31.907873,1
714,238,Delivered,2026-01-18 09:30:09.285687,1
715,239,Created,2026-01-15 18:45:00,5
716,239,Dispatched,2026-01-15 20:26:16.628663,5
717,239,Delivered,2026-01-18 11:56:27.939871,5
718,240,Created,2026-01-15 10:00:00,1
719,240,Dispatched,2026-01-15 13:47:27.088592,1
720,240,Delivered,2026-01-16 13:47:16.196502,1
721,241,Created,2026-01-15 15:30:00,3
722,241,Dispatched,2026-01-15 22:22:58.385082,3
723,241,Delivered,2026-01-18 02:27:57.685359,3
724,242,Created,2026-01-15 07:00:00,1
725,242,Dispatched,2026-01-15 11:22:25.580181,1
726,242,Delivered,2026-01-19 14:06:00.843672,1
727,243,Created,2026-01-16 18:00:00,1
728,243,Dispatched,2026-01-16 19:28:50.593186,1
729,243,Delivered,2026-01-19 07:25:24.991017,1
730,244,Created,2026-01-16 15:00:00,2
731,244,Dispatched,2026-01-16 17:09:21.597648,2
732,244,Delivered,2026-01-17 13:10:23.093302,2
733,245,Created,2026-01-16 07:00:00,1
734,245,Dispatched,2026-01-16 08:09:10.331817,1
735,245,Delivered,2026-01-16 22:10:25.834921,1
736,246,Created,2026-01-16 15:30:00,1
737,246,Dispatched,2026-01-16 16:45:59.960345,1
738,246,Delivered,2026-01-19 12:58:30.856916,1
739,247,Created,2026-01-16 12:15:00,4
740,247,Dispatched,2026-01-16 16:01:47.223030,4
741,247,Delivered,2026-01-18 19:12:13.901368,4
742,248,Created,2026-01-16 16:00:00,4
743,248,Dispatched,2026-01-16 20:58:39.332921,4
744,248,Delivered,2026-01-18 22:16:51.000749,4
745,249,Created,2026-01-16 13:00:00,2
746,249,Dispatched,2026-01-16 19:13:07.391585,2
747,249,Delivered,2026-01-20 18:54:38.751338,2
748,250,Created,2026-01-16 17:15:00,2
749,250,Dispatched,2026-01-16 22:53:49.029899,2
750,250,Delivered,2026-01-19 02:19:07.959835,2
751,251,Created,2026-01-16 18:00:00,2
752,251,Dispatched,2026-01-17 00:48:16.727280,2
753,251,Delivered,2026-01-17 10:02:05.524938,2
754,252,Created,2026-01-16 16:30:00,1
755,252,Dispatched,2026-01-16 19:09:32.951217,1
756,252,Delivered,2026-01-16 11:49:04.548546,1
757,253,Created,2026-01-16 18:30:00,2
758,253,Dispatched,2026-01-16 20:51:22.453463,2
759,253,Delivered,2026-01-19 08:00:59.292245,2
760,254,Created,2026-01-16 10:15:00,2
761,254,Dispatched,2026-01-16 14:23:01.331772,2
762,254,Delivered,2026-01-17 08:19:04.632805,2
763,255,Created,2026-01-16 09:30:00,4
764,255,Dispatched,2026-01-16 12:32:00.483858,4
765,255,Delivered,2026-01-16 08:03:40.691850,4
766,256,Created,2026-01-16 12:45:00,1
767,256,Dispatched,2026-01-16 14:14:56.044396,1
768,256,Delivered,2026-01-16 08:21:47.596754,1
769,257,Created,2026-01-16 08:45:00,1
770,257,Dispatched,2026-01-16 12:24:41.682609,1
771,257,Delivered,2026-01-17 05:52:44.257415,1
772,258,Created,2026-01-16 13:45:00,4
773,258,Dispatched,2026-01-16 16:42:50.875229,4
774,258,Delivered,2026-01-19 03:03:28.122996,4
775,259,Created,2026-01-17 12:30:00,3
776,259,Dispatched,2026-01-17 18:45:11.906203,3
777,259,Delivered,2026-01-18 06:41:52.047231,3
778,260,Created,2026-01-17 13:15:00,2
779,260,Dispatched,2026-01-17 17:14:54.339880,2
780,260,Delivered,2026-01-18 13:27:06.988088,2
781,261,Created,2026-01-17 09:00:00,5
782,261,Dispatched,2026-01-17 13:44:52.646104,5
783,261,Delivered,2026-01-17 21:27:54.675956,5
784,262,Created,2026-01-17 10:15:00,4
785,262,Dispatched,2026-01-17 12:32:53.658784,4
786,262,Delivered,2026-01-17 09:05:20.654035,4
787,263,Created,2026-01-17 13:45:00,1
788,263,Dispatched,2026-01-17 18:08:05.200120,1
789,263,Delivered,2026-01-22 00:31:31.198848,1
790,264,Created,2026-01-17 13:45:00,1
791,264,Dispatched,2026-01-17 18:51:08.710855,1
792,264,Delivered,2026-01-20 05:15:14.540138,1
793,265,Created,2026-01-17 10:00:00,6
794,265,Dispatched,2026-01-17 14:00:46.562136,6
795,265,Delivered,2026-01-17 23:15:39.557378,6
796,266,Created,2026-01-17 15:00:00,5
797,266,Dispatched,2026-01-17 19:36:28.788961,5
798,266,Delivered,2026-01-20 11:28:04.484719,5
799,267,Created,2026-01-17 18:00:00,4
800,267,Dispatched,2026-01-18 00:29:02.475816,4
801,267,Delivery Failed,2026-01-20 15:39:54.474318,4
802,268,Created,2026-01-17 09:15:00,4
803,268,Dispatched,2026-01-17 13:11:46.376316,4
804,268,Delivered,2026-01-20 06:02:15.016609,4
805,269,Created,2026-01-17 16:00:00,1
806,269,Dispatched,2026-01-17 21:49:22.899245,1
807,269,Delivered,2026-01-18 19:34:47.332522,1
808,270,Created,2026-01-17 08:00:00,1
809,270,Dispatched,2026-01-17 09:38:48.037234,1
810,270,Delivered,2026-01-18 10:21:27.476421,1
811,271,Created,2026-01-17 14:15:00,4
812,271,Dispatched,2026-01-17 15:50:22.321919,4
813,271,Delivered,2026-01-20 11:07:46.043053,4
814,272,Created,2026-01-17 16:00:00,1
815,272,Dispatched,2026-01-17 19:32:49.462398,1
816,272,Delivered,2026-01-20 05:35:31.066493,1
817,273,Created,2026-01-17 13:00:00,3
818,273,Dispatched,2026-01-17 19:34:58.139628,3
819,273,Delivered,2026-01-20 09:42:18.907678,3
820,274,Created,2026-01-17 10:00:00,2
821,274,Dispatched,2026-01-17 16:54:11.584991,2
822,274,Delivered,2026-01-22 03:31:35.258632,2
823,275,Created,2026-01-17 17:30:00,1
824,275,Dispatched,2026-01-17 18:31:41.101333,1
825,275,Delivered,2026-01-17 16:30:10.528197,1
826,276,Created,2026-01-17 13:00:00,1
827,276,Dispatched,2026-01-17 17:27:49.862233,1
828,276,Delivered,2026-01-18 03:10:14.851496,1
829,277,Created,2026-01-18 11:30:00,3
830,277,Dispatched,2026-01-18 18:27:45.900122,3
831,277,Delivered,2026-01-20 23:25:22.068643,3
832,278,Created,2026-01-18 12:00:00,3
833,278,Dispatched,2026-01-18 14:51:31.377802,3
834,278,Delivered,2026-01-19 03:50:10.231440,3
835,279,Created,2026-01-18 18:30:00,5
836,279,Dispatched,2026-01-18 23:09:55.867079,5
837,279,Delivered,2026-01-21 07:18:01.204288,5
838,280,Created,2026-01-18 12:30:00,2
839,280,Dispatched,2026-01-18 17:09:12.327834,2
840,280,Delivered,2026-01-18 06:47:30.592369,2
841,281,Created,2026-01-18 17:45:00,1
842,281,Dispatched,2026-01-18 23:42:05.477557,1
843,281,Delivered,2026-01-19 16:48:03.857613,1
844,282,Created,2026-01-18 13:45:00,1
845,282,Dispatched,2026-01-18 18:03:16.451567,1
846,282,Delivered,2026-01-21 10:37:09.910976,1
847,283,Created,2026-01-18 08:00:00,1
848,283,Dispatched,2026-01-18 09:22:22.151821,1
849,283,Delivered,2026-01-21 03:32:19.902785,1
850,284,Created,2026-01-18 10:30:00,1
851,284,Dispatched,2026-01-18 13:16:35.611681,1
852,284,Delivered,2026-01-18 16:57:41.646224,1
853,285,Created,2026-01-18 15:00:00,4
854,285,Dispatched,2026-01-18 19:11:07.209985,4
855,285,Delivered,2026-01-19 23:48:22.811220,4
856,286,Created,2026-01-18 10:00:00,5
857,286,Dispatched,2026-01-18 14:04:56.874408,5
858,286,Delivered,2026-01-18 12:56:14.374592,5
859,287,Created,2026-01-18 14:00:00,1
860,287,Dispatched,2026-01-18 16:28:39.174948,1
861,287,Delivered,2026-01-22 21:54:46.483488,1
862,288,Created,2026-01-18 17:15:00,1
863,288,Dispatched,2026-01-18 23:43:32.493619,1
864,288,Delivered,2026-01-23 07:22:53.968859,1
865,289,Created,2026-01-18 13:30:00,2
866,289,Dispatched,2026-01-18 15:35:30.733295,2
867,289,Delivered,2026-01-21 04:47:04.827635,2
868,290,Created,2026-01-18 16:15:00,3
869,290,Dispatched,2026-01-18 17:21:37.348752,3
870,290,Delivered,2026-01-19 17:00:48.222075,3
871,291,Created,2026-01-19 12:45:00,1
872,291,Dispatched,2026-01-19 13:51:08.486381,1
873,291,Delivered,2026-01-19 17:33:41.234912,1
874,292,Created,2026-01-19 16:30:00,1
875,292,Dispatched,2026-01-19 21:33:10.704033,1
876,292,Delivered,2026-01-23 10:05:45.178779,1
877,293,Created,2026-01-19 09:15:00,2
878,293,Dispatched,2026-01-19 13:18:44.228520,2
879,293,Delivered,2026-01-21 21:22:52.652676,2
880,294,Created,2026-01-19 09:00:00,1
881,294,Dispatched,2026-01-19 13:24:57.450572,1
882,294,Delivered,2026-01-21 19:29:47.631248,1
883,295,Created,2026-01-19 07:15:00,3
884,295,Dispatched,2026-01-19 09:21:43.668990,3
885,295,Delivered,2026-01-21 21:16:01.885693,3
886,296,Created,2026-01-19 11:15:00,1
887,296,Dispatched,2026-01-19 12:19:41.497270,1
888,296,Delivery Failed,2026-01-20 13:39:22.348325,1
889,297,Created,2026-01-19 16:30:00,6
890,297,Dispatched,2026-01-19 20:44:08.184130,6
891,297,Delivered,2026-01-24 08:21:54.274418,6
892,298,Created,2026-01-19 14:30:00,2
893,298,Dispatched,2026-01-19 18:23:24.969254,2
894,298,Delivered,2026-01-22 01:16:27.389018,2
895,299,Created,2026-01-19 13:45:00,6
896,299,Dispatched,2026-01-19 15:34:46.412974,6
897,299,Delivered,2026-01-24 11:53:18.725418,6
898,300,Created,2026-01-19 10:15:00,2
899,300,Dispatched,2026-01-19 14:43:55.953926,2
900,300,Delivered,2026-01-19 08:00:07.837478,2
901,301,Created,2026-01-19 15:15:00,4
902,301,Dispatched,2026-01-19 17:19:42.170818,4
903,301,Delivered,2026-01-19 14:31:34.484640,4
904,302,Created,2026-01-19 08:00:00,2
905,302,Dispatched,2026-01-19 11:10:52.010108,2
906,302,Delivered,2026-01-20 09:40:16.981400,2
907,303,Created,2026-01-19 07:00:00,1
908,303,Dispatched,2026-01-19 08:07:25.400233,1
909,303,Delivered,2026-01-21 17:38:42.251185,1
910,304,Created,2026-01-19 15:45:00,3
911,304,Dispatched,2026-01-19 18:08:30.102820,3
912,304,Delivered,2026-01-21 12:07:30.801565,3
913,305,Created,2026-01-19 11:45:00,1
914,305,Dispatched,2026-01-19 12:51:34.361469,1
915,305,Delivered,2026-01-20 14:54:19.631539,1
916,306,Created,2026-01-19 10:00:00,3
917,306,Dispatched,2026-01-19 14:19:54.385821,3
918,306,Delivered,2026-01-20 08:12:28.478213,3
919,307,Created,2026-01-19 10:00:00,6
920,307,Dispatched,2026-01-19 16:54:20.245088,6
921,307,Delivered,2026-01-21 07:38:10.207504,6
922,308,Created,2026-01-19 09:15:00,2
923,308,Dispatched,2026-01-19 15:10:13.846236,2
924,308,Delivered,2026-01-22 01:32:23.035381,2
925,309,Created,2026-01-19 17:45:00,2
926,309,Dispatched,2026-01-19 22:06:09.797340,2
927,309,Delivered,2026-01-19 11:55:22.214485,2
928,310,Created,2026-01-19 10:45:00,1
929,310,Dispatched,2026-01-19 13:36:24.533413,1
930,310,Delivered,2026-01-22 22:07:08.906862,1
931,311,Created,2026-01-19 16:45:00,2
932,311,Dispatched,2026-01-19 22:21:31.939945,2
933,311,Delivered,2026-01-22 11:26:54.283781,2
934,312,Created,2026-01-19 07:30:00,6
935,312,Dispatched,2026-01-19 10:47:07.245765,6
936,312,Delivered,2026-01-22 01:01:45.978914,6
937,313,Created,2026-01-19 16:45:00,2
938,313,Dispatched,2026-01-19 19:07:40.729450,2
939,313,Delivered,2026-01-20 17:58:31.351812,2
940,314,Created,2026-01-19 08:45:00,4
941,314,Dispatched,2026-01-19 11:21:11.420924,4
942,314,Delivered,2026-01-22 01:39:31.970123,4
943,315,Created,2026-01-20 18:15:00,4
944,315,Dispatched,2026-01-20 20:07:54.899367,4
945,315,Delivered,2026-01-23 14:00:35.539526,4
946,316,Created,2026-01-20 12:45:00,2
947,316,Dispatched,2026-01-20 15:52:17.474818,2
948,316,Delivered,2026-01-22 19:51:15.908761,2
949,317,Created,2026-01-20 17:45:00,5
950,317,Dispatched,2026-01-20 18:47:40.067571,5
951,317,Delivered,2026-01-23 02:27:09.021338,5
952,318,Created,2026-01-20 09:45:00,5
953,318,Dispatched,2026-01-20 14:55:53.224560,5
954,318,Delivered,2026-01-23 10:04:36.462454,5
955,319,Created,2026-01-20 15:15:00,6
956,319,Dispatched,2026-01-20 20:50:33.238610,6
957,319,Delivery Failed,2026-01-23 05:07:26.576902,6
958,320,Created,2026-01-20 11:45:00,2
959,320,Dispatched,2026-01-20 13:37:41.489824,2
960,320,Delivered,2026-01-20 06:30:20.043092,2
961,321,Created,2026-01-20 09:30:00,3
962,321,Dispatched,2026-01-20 15:20:36.014124,3
963,321,Delivered,2026-01-23 07:22:29.962273,3
964,322,Created,2026-01-20 17:30:00,4
965,322,Dispatched,2026-01-20 22:04:44.614829,4
966,322,Delivered,2026-01-23 02:41:06.307382,4
967,323,Created,2026-01-20 08:45:00,4
968,323,Dispatched,2026-01-20 10:14:24.551917,4
969,323,Delivered,2026-01-21 03:18:10.261067,4
970,324,Created,2026-01-20 10:15:00,3
971,324,Dispatched,2026-01-20 12:34:00.858172,3
972,324,Delivered,2026-01-22 18:55:44.237402,3
973,325,Created,2026-01-20 07:45:00,3
974,325,Dispatched,2026-01-20 14:27:26.846717,3
975,325,Delivered,2026-01-21 09:11:40.796769,3
976,326,Created,2026-01-20 14:00:00,1
977,326,Dispatched,2026-01-20 16:22:27.012332,1
978,326,Delivered,2026-01-22 20:40:35.947900,1
979,327,Created,2026-01-21 09:15:00,1
980,327,Dispatched,2026-01-21 12:13:21.871373,1
981,327,Delivered,2026-01-23 19:42:45.437365,1
982,328,Created,2026-01-21 17:45:00,5
983,328,Dispatched,2026-01-21 19:10:34.023184,5
984,328,Delivered,2026-01-26 02:49:50.710163,5
985,329,Created,2026-01-21 13:45:00,6
986,329,Dispatched,2026-01-21 19:10:00.258901,6
987,329,Delivered,2026-01-25 09:09:55.303584,6
988,330,Created,2026-01-21 11:15:00,3
989,330,Dispatched,2026-01-21 17:10:08.831569,3
990,330,Delivered,2026-01-25 09:38:46.346324,3
991,331,Created,2026-01-21 15:15:00,2
992,331,Dispatched,2026-01-21 19:49:47.146396,2
993,331,Delivered,2026-01-21 10:40:11.282442,2
994,332,Created,2026-01-21 18:45:00,1
995,332,Dispatched,2026-01-21 23:07:16.576444,1
996,332,Delivered,2026-01-22 19:23:30.674341,1
997,333,Created,2026-01-21 16:15:00,5
998,333,Dispatched,2026-01-21 19:14:51.497417,5
999,333,Delivered,2026-01-21 23:14:51.900552,5
1000,334,Created,2026-01-21 10:15:00,2
1001,334,Dispatched,2026-01-21 16:56:59.395314,2
1002,334,Delivered,2026-01-24 04:11:59.981173,2
1003,335,Created,2026-01-21 13:45:00,5
1004,335,Dispatched,2026-01-21 19:57:25.717572,5
1005,335,Delivered,2026-01-22 11:31:55.446979,5
1006,336,Created,2026-01-21 13:45:00,5
1007,336,Dispatched,2026-01-21 16:30:29.646560,5
1008,336,Delivered,2026-01-23 20:52:53.088821,5
1009,337,Created,2026-01-21 16:45:00,2
1010,337,Dispatched,2026-01-21 22:22:31.861289,2
1011,337,Delivered,2026-01-22 06:35:43.913342,2
1012,338,Created,2026-01-21 10:00:00,3
1013,338,Dispatched,2026-01-21 14:14:04.934031,3
1014,338,Delivered,2026-01-22 09:18:16.596653,3
1015,339,Created,2026-01-21 15:30:00,6
1016,339,Dispatched,2026-01-21 17:09:32.425631,6
1017,339,Delivered,2026-01-24 06:33:57.866628,6
1018,340,Created,2026-01-21 12:15:00,6
1019,340,Dispatched,2026-01-21 18:04:43.147169,6
1020,340,Delivered,2026-01-24 02:32:12.094315,6
1021,341,Created,2026-01-21 07:45:00,3
1022,341,Dispatched,2026-01-21 08:48:58.640195,3
