SalesLineID,DateKey,ProductKey,CustomerKey,StoreKey,Quantity,DiscountPct,Revenue,Cost,GrossProfit,ProductName,Category,Subcategory,Brand,UnitCost,CustomerName,Region,Segment,City,StoreName,StoreRegion,Manager,Date,Year,MonthNumber,Month,Quarter,DayName
123,20250416,102,1420,3,1,0.1,252.33,150.84,101.49,Product 102,Office,Office Group 3,Brand 13,150.84,Customer 1420,West,SMB,City 29,Store 03,East,Manager 04,2025-04-16,2025,4,Apr,2,Wednesday
124,20250709,36,2623,5,1,0.0,94.18,50.44,43.74,Product 036,Office,Office Group 1,Brand 07,50.44,Customer 2623,East,Consumer,City 32,Store 05,North,Manager 06,2025-07-09,2025,7,Jul,3,Wednesday
125,20241011,116,1018,9,2,0.0,52.13,29.7,22.43,Product 116,Snacks,Snacks Group 1,Brand 12,14.85,Customer 1018,South,SMB,City 11,Store 09,North,Manager 02,2024-10-11,2024,10,Oct,4,Friday
126,20250814,117,390,5,2,0.05,286.58,203.74,82.84,Product 117,Household,Household Group 2,Brand 13,101.87,Customer 0390,South,Consumer,City 07,Store 05,North,Manager 06,2025-08-14,2025,8,Aug,3,Thursday
127,20250103,62,2248,14,1,0.0,299.63,157.87,141.76,Product 062,Snacks,Snacks Group 3,Brand 03,157.87,Customer 2248,West,Corporate,City 41,Store 14,South,Manager 07,2025-01-03,2025,1,Jan,1,Friday
128,20240109,32,2280,3,1,0.0,358.41,166.48,191.93,Product 032,Snacks,Snacks Group 1,Brand 03,166.48,Customer 2280,West,Consumer,City 25,Store 03,East,Manager 04,2024-01-09,2024,1,Jan,1,Tuesday
129,20251023,44,3471,9,5,0.0,331.68,148.1,183.58,Product 044,Snacks,Snacks Group 1,Brand 15,29.62,Customer 3471,East,Corporate,City 16,Store 09,North,Manager 02,2025-10-23,2025,10,Oct,4,Thursday
130,20251223,25,2226,17,1,0.1,172.47,128.02,44.45,Product 025,Beverages,Beverages Group 2,Brand 11,128.02,Customer 2226,South,Consumer,City 19,Store 17,North,Manager 02,2025-12-23,2025,12,Dec,4,Tuesday
131,20251201,77,516,6,3,0.15,389.87,262.86,127.01,Product 077,Electronics,Electronics Group 2,Brand 03,87.62,Customer 0516,West,Corporate,City 37,Store 06,South,Manager 07,2025-12-01,2025,12,Dec,4,Monday
132,20240903,103,3772,12,1,0.0,324.61,173.55,151.06,Product 103,Beverages,Beverages Group 4,Brand 14,173.55,Customer 3772,West,SMB,City 29,Store 12,West,Manager 05,2024-09-03,2024,9,Sep,3,Tuesday
133,20241101,106,435,2,5,0.05,581.97,388.7,193.27,Product 106,Personal Care,Personal Care Group 3,Brand 02,77.74,Customer 0435,East,Consumer,City 04,Store 02,South,Manager 03,2024-11-01,2024,11,Nov,4,Friday
134,20251230,17,1664,24,2,0.0,135.98,88.7,47.28,Product 017,Electronics,Electronics Group 2,Brand 03,44.35,Customer 1664,West,Consumer,City 33,Store 24,West,Manager 01,2025-12-30,2025,12,Dec,4,Tuesday
135,20240901,37,3665,22,1,0.0,137.69,84.39,53.3,Product 037,Beverages,Beverages Group 2,Brand 08,84.39,Customer 3665,North,Consumer,City 18,Store 22,South,Manager 07,2024-09-01,2024,9,Sep,3,Sunday
136,20241024,42,1583,12,2,0.0,92.3,62.18,30.12,Product 042,Office,Office Group 3,Brand 13,31.09,Customer 1583,East,Consumer,City 48,Store 12,West,Manager 05,2024-10-24,2024,10,Oct,4,Thursday
137,20250508,78,1154,19,1,0.1,95.39,65.31,30.08,Product 078,Office,Office Group 3,Brand 04,65.31,Customer 1154,South,Corporate,City 03,Store 19,East,Manager 04,2025-05-08,2025,5,May,2,Thursday
138,20241220,7,217,3,3,0.0,688.28,440.37,247.91,Product 007,Beverages,Beverages Group 4,Brand 08,146.79,Customer 0217,North,SMB,City 26,Store 03,East,Manager 04,2024-12-20,2024,12,Dec,4,Friday
139,20250201,90,2352,13,2,0.15,69.23,42.66,26.57,Product 090,Office,Office Group 3,Brand 01,21.33,Customer 2352,West,SMB,City 01,Store 13,North,Manager 06,2025-02-01,2025,2,Feb,1,Saturday
140,20241201,71,3699,5,1,0.15,281.69,154.26,127.43,Product 071,Electronics,Electronics Group 4,Brand 12,154.26,Customer 3699,East,Consumer,City 04,Store 05,North,Manager 06,2024-12-01,2024,12,Dec,4,Sunday
141,20251204,95,3389,9,1,0.15,73.58,53.49,20.09,Product 095,Electronics,Electronics Group 4,Brand 06,53.49,Customer 3389,North,Consumer,City 30,Store 09,North,Manager 02,2025-12-04,2025,12,Dec,4,Thursday
142,20240925,45,3922,17,2,0.0,473.72,288.36,185.36,Product 045,Household,Household Group 2,Brand 01,144.18,Customer 3922,South,SMB,City 35,Store 17,North,Manager 02,2024-09-25,2024,9,Sep,3,Wednesday
143,20240722,94,1790,11,1,0.0,115.31,61.93,53.38,Product 094,Personal Care,Personal Care Group 3,Brand 05,61.93,Customer 1790,South,Corporate,City 15,Store 11,East,Manager 04,2024-07-22,2024,7,Jul,3,Monday
144,20241121,63,3766,8,2,0.05,117.75,61.48,56.27,Product 063,Household,Household Group 4,Brand 04,30.74,Customer 3766,South,Consumer,City 23,Store 08,West,Manager 01,2024-11-21,2024,11,Nov,4,Thursday
145,20240609,50,2099,22,2,0.0,455.69,243.88,211.81,Product 050,Snacks,Snacks Group 3,Brand 06,121.94,Customer 2099,East,SMB,City 36,Store 22,South,Manager 07,2024-06-09,2024,6,Jun,2,Sunday
146,20250609,54,2137,18,1,0.0,274.71,161.19,113.52,Product 054,Office,Office Group 3,Brand 10,161.19,Customer 2137,North,Consumer,City 26,Store 18,South,Manager 03,2025-06-09,2025,6,Jun,2,Monday
147,20250520,95,1946,1,4,0.15,366.19,213.96,152.23,Product 095,Electronics,Electronics Group 4,Brand 06,53.49,Customer 1946,South,Consumer,City 27,Store 01,North,Manager 02,2025-05-20,2025,5,May,2,Tuesday
148,20250217,66,2869,9,5,0.2,176.33,102.75,73.58,Product 066,Office,Office Group 3,Brand 07,20.55,Customer 2869,North,Consumer,City 38,Store 09,North,Manager 02,2025-02-17,2025,2,Feb,1,Monday
149,20250418,109,663,17,3,0.05,107.31,53.82,53.49,Product 109,Beverages,Beverages Group 2,Brand 05,17.94,Customer 0663,East,Consumer,City 40,Store 17,North,Manager 02,2025-04-18,2025,4,Apr,2,Friday
150,20251125,41,2965,1,1,0.0,214.19,98.85,115.34,Product 041,Electronics,Electronics Group 2,Brand 12,98.85,Customer 2965,North,Consumer,City 38,Store 01,North,Manager 02,2025-11-25,2025,11,Nov,4,Tuesday
151,20240707,19,1979,6,1,0.0,67.39,30.62,36.77,Product 019,Beverages,Beverages Group 4,Brand 05,30.62,Customer 1979,East,Corporate,City 12,Store 06,South,Manager 07,2024-07-07,2024,7,Jul,3,Sunday
152,20251118,4,2171,18,1,0.0,178.93,106.79,72.14,Product 004,Personal Care,Personal Care Group 1,Brand 05,106.79,Customer 2171,East,SMB,City 12,Store 18,South,Manager 03,2025-11-18,2025,11,Nov,4,Tuesday
153,20250806,44,2444,2,2,0.0,111.99,59.24,52.75,Product 044,Snacks,Snacks Group 1,Brand 15,29.62,Customer 2444,West,Consumer,City 45,Store 02,South,Manager 03,2025-08-06,2025,8,Aug,3,Wednesday
154,20241214,60,1267,13,1,0.15,33.98,19.48,14.5,Product 060,Office,Office Group 1,Brand 01,19.48,Customer 1267,East,SMB,City 20,Store 13,North,Manager 06,2024-12-14,2024,12,Dec,4,Saturday
155,20240606,64,1733,19,5,0.0,1010.93,695.6,315.33,Product 064,Personal Care,Personal Care Group 1,Brand 05,139.12,Customer 1733,North,Consumer,City 06,Store 19,East,Manager 04,2024-06-06,2024,6,Jun,2,Thursday
156,20250205,36,2705,22,2,0.0,205.05,100.88,104.17,Product 036,Office,Office Group 1,Brand 07,50.44,Customer 2705,North,Corporate,City 18,Store 22,South,Manager 07,2025-02-05,2025,2,Feb,1,Wednesday
157,20240429,67,1947,19,1,0.0,300.92,142.94,157.98,Product 067,Beverages,Beverages Group 4,Brand 08,142.94,Customer 1947,East,SMB,City 28,Store 19,East,Manager 04,2024-04-29,2024,4,Apr,2,Monday
158,20250915,64,2274,9,1,0.1,247.96,139.12,108.84,Product 064,Personal Care,Personal Care Group 1,Brand 05,139.12,Customer 2274,South,Consumer,City 19,Store 09,North,Manager 02,2025-09-15,2025,9,Sep,3,Monday
159,20250616,68,3447,2,3,0.0,550.31,311.7,238.61,Product 068,Snacks,Snacks Group 1,Brand 09,103.9,Customer 3447,East,Consumer,City 40,Store 02,South,Manager 03,2025-06-16,2025,6,Jun,2,Monday
160,20241008,1,488,6,1,0.05,10.5,5.41,5.09,Product 001,Beverages,Beverages Group 2,Brand 02,5.41,Customer 0488,West,Consumer,City 09,Store 06,South,Manager 07,2024-10-08,2024,10,Oct,4,Tuesday
161,20250725,38,3151,17,1,0.1,246.32,161.56,84.76,Product 038,Snacks,Snacks Group 3,Brand 09,161.56,Customer 3151,East,Consumer,City 32,Store 17,North,Manager 02,2025-07-25,2025,7,Jul,3,Friday
162,20240415,99,3273,4,5,0.1,1574.97,894.1,680.87,Product 099,Household,Household Group 4,Brand 10,178.82,Customer 3273,North,Consumer,City 10,Store 04,West,Manager 05,2024-04-15,2024,4,Apr,2,Monday
163,20240503,31,1835,9,1,0.0,142.11,82.26,59.85,Product 031,Beverages,Beverages Group 4,Brand 02,82.26,Customer 1835,East,SMB,City 12,Store 09,North,Manager 02,2024-05-03,2024,5,May,2,Friday
164,20241126,16,3860,4,1,0.0,276.74,137.14,139.6,Product 016,Personal Care,Personal Care Group 1,Brand 02,137.14,Customer 3860,West,Corporate,City 21,Store 04,West,Manager 05,2024-11-26,2024,11,Nov,4,Tuesday
165,20250919,97,2632,12,1,0.0,77.15,47.25,29.9,Product 097,Beverages,Beverages Group 2,Brand 08,47.25,Customer 2632,West,Consumer,City 41,Store 12,West,Manager 05,2025-09-19,2025,9,Sep,3,Friday
166,20240103,88,1392,19,2,0.0,47.61,23.94,23.67,Product 088,Personal Care,Personal Care Group 1,Brand 14,11.97,Customer 1392,West,Consumer,City 01,Store 19,East,Manager 04,2024-01-03,2024,1,Jan,1,Wednesday
167,20251015,55,477,9,2,0.1,392.84,214.14,178.7,Product 055,Beverages,Beverages Group 4,Brand 11,107.07,Customer 0477,North,Consumer,City 46,Store 09,North,Manager 02,2025-10-15,2025,10,Oct,4,Wednesday
168,20240618,60,3937,6,3,0.0,126.72,58.44,68.28,Product 060,Office,Office Group 1,Brand 01,19.48,Customer 3937,North,Consumer,City 02,Store 06,South,Manager 07,2024-06-18,2024,6,Jun,2,Tuesday
169,20240726,45,1594,6,2,0.0,445.14,288.36,156.78,Product 045,Household,Household Group 2,Brand 01,144.18,Customer 1594,South,Consumer,City 11,Store 06,South,Manager 07,2024-07-26,2024,7,Jul,3,Friday
170,20250702,116,1489,17,1,0.2,22.14,14.85,7.29,Product 116,Snacks,Snacks Group 1,Brand 12,14.85,Customer 1489,North,SMB,City 02,Store 17,North,Manager 02,2025-07-02,2025,7,Jul,3,Wednesday
171,20250130,10,2039,21,1,0.15,240.71,142.99,97.72,Product 010,Personal Care,Personal Care Group 3,Brand 11,142.99,Customer 2039,East,SMB,City 24,Store 21,North,Manager 06,2025-01-30,2025,1,Jan,1,Thursday
172,20240617,75,3265,6,4,0.05,1079.09,636.12,442.97,Product 075,Household,Household Group 4,Brand 01,159.03,Customer 3265,North,SMB,City 02,Store 06,South,Manager 07,2024-06-17,2024,6,Jun,2,Monday
173,20240711,110,491,9,1,0.05,210.78,105.9,104.88,Product 110,Snacks,Snacks Group 3,Brand 06,105.9,Customer 0491,East,Consumer,City 12,Store 09,North,Manager 02,2024-07-11,2024,7,Jul,3,Thursday
174,20250405,59,216,10,1,0.0,170.21,85.85,84.36,Product 059,Electronics,Electronics Group 4,Brand 15,85.85,Customer 0216,West,SMB,City 25,Store 10,South,Manager 03,2025-04-05,2025,4,Apr,2,Saturday
175,20240803,111,1101,3,1,0.0,71.64,41.7,29.94,Product 111,Household,Household Group 4,Brand 07,41.7,Customer 1101,North,Consumer,City 46,Store 03,East,Manager 04,2024-08-03,2024,8,Aug,3,Saturday
176,20240518,12,67,11,1,0.05,211.47,112.31,99.16,Product 012,Office,Office Group 1,Brand 13,112.31,Customer 0067,East,Consumer,City 20,Store 11,East,Manager 04,2024-05-18,2024,5,May,2,Saturday
177,20250219,75,1446,18,1,0.0,242.0,159.03,82.97,Product 075,Household,Household Group 4,Brand 01,159.03,Customer 1446,South,Consumer,City 07,Store 18,South,Manager 03,2025-02-19,2025,2,Feb,1,Wednesday
178,20240120,50,2889,15,1,0.0,219.5,121.94,97.56,Product 050,Snacks,Snacks Group 3,Brand 06,121.94,Customer 2889,North,SMB,City 10,Store 15,East,Manager 08,2024-01-20,2024,1,Jan,1,Saturday
179,20250126,6,1599,16,1,0.05,110.95,65.18,45.77,Product 006,Office,Office Group 3,Brand 07,65.18,Customer 1599,East,Consumer,City 16,Store 16,West,Manager 01,2025-01-26,2025,1,Jan,1,Sunday
180,20240229,57,1581,8,2,0.05,329.0,156.08,172.92,Product 057,Household,Household Group 2,Brand 13,78.04,Customer 1581,North,SMB,City 46,Store 08,West,Manager 01,2024-02-29,2024,2,Feb,1,Thursday
181,20250227,107,1833,9,1,0.0,46.15,27.29,18.86,Product 107,Electronics,Electronics Group 4,Brand 03,27.29,Customer 1833,North,SMB,City 10,Store 09,North,Manager 02,2025-02-27,2025,2,Feb,1,Thursday
182,20241104,68,23,15,1,0.15,138.0,103.9,34.1,Product 068,Snacks,Snacks Group 1,Brand 09,103.9,Customer 0023,East,Consumer,City 24,Store 15,East,Manager 08,2024-11-04,2024,11,Nov,4,Monday
183,20250619,88,3995,12,2,0.1,36.98,23.94,13.04,Product 088,Personal Care,Personal Care Group 1,Brand 14,11.97,Customer 3995,East,SMB,City 12,Store 12,West,Manager 05,2025-06-19,2025,6,Jun,2,Thursday
184,20251101,33,2168,23,1,0.1,84.24,59.54,24.7,Product 033,Household,Household Group 2,Brand 04,59.54,Customer 2168,West,Consumer,City 09,Store 23,East,Manager 08,2025-11-01,2025,11,Nov,4,Saturday
185,20250607,53,1959,7,1,0.05,114.13,71.73,42.4,Product 053,Electronics,Electronics Group 2,Brand 09,71.73,Customer 1959,East,Corporate,City 40,Store 07,East,Manager 08,2025-06-07,2025,6,Jun,2,Saturday
186,20241010,108,2302,19,2,0.0,234.67,144.62,90.05,Product 108,Office,Office Group 1,Brand 04,72.31,Customer 2302,South,SMB,City 47,Store 19,East,Manager 04,2024-10-10,2024,10,Oct,4,Thursday
187,20240327,60,3168,12,1,0.15,27.92,19.48,8.44,Product 060,Office,Office Group 1,Brand 01,19.48,Customer 3168,West,Consumer,City 01,Store 12,West,Manager 05,2024-03-27,2024,3,Mar,1,Wednesday
188,20241218,61,1791,2,3,0.0,169.15,106.65,62.5,Product 061,Beverages,Beverages Group 2,Brand 02,35.55,Customer 1791,East,Consumer,City 16,Store 02,South,Manager 03,2024-12-18,2024,12,Dec,4,Wednesday
189,20251223,104,254,19,1,0.0,214.41,122.48,91.93,Product 104,Snacks,Snacks Group 1,Brand 15,122.48,Customer 0254,South,SMB,City 15,Store 19,East,Manager 04,2025-12-23,2025,12,Dec,4,Tuesday
190,20250723,33,83,8,3,0.1,293.41,178.62,114.79,Product 033,Household,Household Group 2,Brand 04,59.54,Customer 0083,East,Consumer,City 36,Store 08,West,Manager 01,2025-07-23,2025,7,Jul,3,Wednesday
191,20251202,37,2061,3,2,0.0,320.08,168.78,151.3,Product 037,Beverages,Beverages Group 2,Brand 08,84.39,Customer 2061,North,Consumer,City 46,Store 03,East,Manager 04,2025-12-02,2025,12,Dec,4,Tuesday
192,20251130,95,2683,19,4,0.0,472.47,213.96,258.51,Product 095,Electronics,Electronics Group 4,Brand 06,53.49,Customer 2683,East,Corporate,City 44,Store 19,East,Manager 04,2025-11-30,2025,11,Nov,4,Sunday
193,20251219,93,2096,5,1,0.1,241.29,176.84,64.45,Product 093,Household,Household Group 2,Brand 04,176.84,Customer 2096,West,Consumer,City 33,Store 05,North,Manager 06,2025-12-19,2025,12,Dec,4,Friday
194,20250209,2,161,17,1,0.1,180.18,135.26,44.92,Product 002,Snacks,Snacks Group 3,Brand 03,135.26,Customer 0161,North,Consumer,City 18,Store 17,North,Manager 02,2025-02-09,2025,2,Feb,1,Sunday
195,20250829,65,3881,17,1,0.0,102.56,68.94,33.62,Product 065,Electronics,Electronics Group 2,Brand 06,68.94,Customer 3881,North,Corporate,City 42,Store 17,North,Manager 02,2025-08-29,2025,8,Aug,3,Friday
196,20251231,111,1897,20,2,0.0,128.33,83.4,44.93,Product 111,Household,Household Group 4,Brand 07,41.7,Customer 1897,North,Consumer,City 26,Store 20,West,Manager 05,2025-12-31,2025,12,Dec,4,Wednesday
197,20240513,41,3399,8,1,0.0,210.58,98.85,111.73,Product 041,Electronics,Electronics Group 2,Brand 12,98.85,Customer 3399,East,SMB,City 40,Store 08,West,Manager 01,2024-05-13,2024,5,May,2,Monday
198,20240323,41,2375,8,1,0.0,160.17,98.85,61.32,Product 041,Electronics,Electronics Group 2,Brand 12,98.85,Customer 2375,East,SMB,City 24,Store 08,West,Manager 01,2024-03-23,2024,3,Mar,1,Saturday
199,20251026,110,1937,21,2,0.15,279.36,211.8,67.56,Product 110,Snacks,Snacks Group 3,Brand 06,105.9,Customer 1937,North,SMB,City 18,Store 21,North,Manager 06,2025-10-26,2025,10,Oct,4,Sunday
200,20240602,22,3099,24,1,0.15,6.89,4.19,2.7,Product 022,Personal Care,Personal Care Group 3,Brand 08,4.19,Customer 3099,East,Consumer,City 28,Store 24,West,Manager 01,2024-06-02,2024,6,Jun,2,Sunday
201,20251125,105,3113,5,2,0.0,529.51,310.34,219.17,Product 105,Household,Household Group 2,Brand 01,155.17,Customer 3113,North,Consumer,City 42,Store 05,North,Manager 06,2025-11-25,2025,11,Nov,4,Tuesday
202,20250910,86,2103,10,2,0.0,106.64,52.66,53.98,Product 086,Snacks,Snacks Group 3,Brand 12,26.33,Customer 2103,East,Consumer,City 40,Store 10,South,Manager 03,2025-09-10,2025,9,Sep,3,Wednesday
203,20250519,25,318,3,4,0.1,842.28,512.08,330.2,Product 025,Beverages,Beverages Group 2,Brand 11,128.02,Customer 0318,South,Consumer,City 31,Store 03,East,Manager 04,2025-05-19,2025,5,May,2,Monday
204,20250524,118,712,6,1,0.15,267.55,171.58,95.97,Product 118,Personal Care,Personal Care Group 3,Brand 14,171.58,Customer 0712,West,SMB,City 41,Store 06,South,Manager 07,2025-05-24,2025,5,May,2,Saturday
205,20240617,75,407,3,1,0.05,222.68,159.03,63.65,Product 075,Household,Household Group 4,Brand 01,159.03,Customer 0407,East,SMB,City 24,Store 03,East,Manager 04,2024-06-17,2024,6,Jun,2,Monday
206,20250215,11,1314,8,1,0.1,32.83,16.52,16.31,Product 011,Electronics,Electronics Group 4,Brand 12,16.52,Customer 1314,South,Consumer,City 19,Store 08,West,Manager 01,2025-02-15,2025,2,Feb,1,Saturday
207,20240123,68,3392,6,2,0.1,340.57,207.8,132.77,Product 068,Snacks,Snacks Group 1,Brand 09,103.9,Customer 3392,West,Consumer,City 33,Store 06,South,Manager 07,2024-01-23,2024,1,Jan,1,Tuesday
208,20240304,113,2735,12,2,0.0,100.21,57.34,42.87,Product 113,Electronics,Electronics Group 2,Brand 09,28.67,Customer 2735,East,SMB,City 48,Store 12,West,Manager 05,2024-03-04,2024,3,Mar,1,Monday
209,20240727,28,396,23,2,0.0,331.68,192.6,139.08,Product 028,Personal Care,Personal Care Group 1,Brand 14,96.3,Customer 0396,West,SMB,City 13,Store 23,East,Manager 08,2024-07-27,2024,7,Jul,3,Saturday
210,20250506,49,674,8,2,0.1,135.8,95.12,40.68,Product 049,Beverages,Beverages Group 2,Brand 05,47.56,Customer 0674,South,Consumer,City 03,Store 08,West,Manager 01,2025-05-06,2025,5,May,2,Tuesday
211,20240617,79,1860,9,3,0.0,944.99,499.68,445.31,Product 079,Beverages,Beverages Group 4,Brand 05,166.56,Customer 1860,West,SMB,City 37,Store 09,North,Manager 02,2024-06-17,2024,6,Jun,2,Monday
212,20250326,21,1208,19,3,0.05,145.22,95.4,49.82,Product 021,Household,Household Group 2,Brand 07,31.8,Customer 1208,West,SMB,City 09,Store 19,East,Manager 04,2025-03-26,2025,3,Mar,1,Wednesday
213,20251219,84,1291,3,2,0.0,528.03,308.36,219.67,Product 084,Office,Office Group 1,Brand 10,154.18,Customer 1291,East,SMB,City 44,Store 03,East,Manager 04,2025-12-19,2025,12,Dec,4,Friday
214,20240310,36,2610,20,1,0.05,91.52,50.44,41.08,Product 036,Office,Office Group 1,Brand 07,50.44,Customer 2610,South,Consumer,City 19,Store 20,West,Manager 05,2024-03-10,2024,3,Mar,1,Sunday
215,20250602,19,2692,16,1,0.1,41.0,30.62,10.38,Product 019,Beverages,Beverages Group 4,Brand 05,30.62,Customer 2692,West,Corporate,City 05,Store 16,West,Manager 01,2025-06-02,2025,6,Jun,2,Monday
216,20240502,65,931,10,1,0.0,137.04,68.94,68.1,Product 065,Electronics,Electronics Group 2,Brand 06,68.94,Customer 0931,East,Corporate,City 20,Store 10,South,Manager 03,2024-05-02,2024,5,May,2,Thursday
217,20250322,98,2552,10,1,0.05,251.51,143.41,108.1,Product 098,Snacks,Snacks Group 3,Brand 09,143.41,Customer 2552,West,Consumer,City 09,Store 10,South,Manager 03,2025-03-22,2025,3,Mar,1,Saturday
218,20251022,84,2052,7,1,0.0,337.38,154.18,183.2,Product 084,Office,Office Group 1,Brand 10,154.18,Customer 2052,West,SMB,City 37,Store 07,East,Manager 08,2025-10-22,2025,10,Oct,4,Wednesday
219,20240402,114,989,2,2,0.1,285.19,203.24,81.95,Product 114,Office,Office Group 3,Brand 10,101.62,Customer 0989,North,Consumer,City 30,Store 02,South,Manager 03,2024-04-02,2024,4,Apr,2,Tuesday
220,20250407,108,521,16,4,0.0,534.51,289.24,245.27,Product 108,Office,Office Group 1,Brand 04,72.31,Customer 0521,North,Consumer,City 42,Store 16,West,Manager 01,2025-04-07,2025,4,Apr,2,Monday
221,20251209,47,3135,6,3,0.15,63.99,35.22,28.77,Product 047,Electronics,Electronics Group 4,Brand 03,11.74,Customer 3135,East,Consumer,City 16,Store 06,South,Manager 07,2025-12-09,2025,12,Dec,4,Tuesday
222,20240809,72,2698,9,2,0.1,375.09,268.66,106.43,Product 072,Office,Office Group 1,Brand 13,134.33,Customer 2698,South,Consumer,City 11,Store 09,North,Manager 02,2024-08-09,2024,8,Aug,3,Friday
223,20240311,51,1060,3,1,0.0,270.62,138.66,131.96,Product 051,Household,Household Group 4,Brand 07,138.66,Customer 1060,West,Corporate,City 05,Store 03,East,Manager 04,2024-03-11,2024,3,Mar,1,Monday
224,20240108,38,3474,1,3,0.0,787.27,484.68,302.59,Product 038,Snacks,Snacks Group 3,Brand 09,161.56,Customer 3474,South,Consumer,City 19,Store 01,North,Manager 02,2024-01-08,2024,1,Jan,1,Monday
225,20240515,55,1200,19,2,0.0,374.87,214.14,160.73,Product 055,Beverages,Beverages Group 4,Brand 11,107.07,Customer 1200,West,SMB,City 01,Store 19,East,Manager 04,2024-05-15,2024,5,May,2,Wednesday
226,20250322,97,3650,19,2,0.0,180.1,94.5,85.6,Product 097,Beverages,Beverages Group 2,Brand 08,47.25,Customer 3650,South,Consumer,City 03,Store 19,East,Manager 04,2025-03-22,2025,3,Mar,1,Saturday
227,20240902,117,643,10,2,0.05,424.39,203.74,220.65,Product 117,Household,Household Group 2,Brand 13,101.87,Customer 0643,East,Consumer,City 20,Store 10,South,Manager 03,2024-09-02,2024,9,Sep,3,Monday
228,20241109,88,1031,16,3,0.05,57.85,35.91,21.94,Product 088,Personal Care,Personal Care Group 1,Brand 14,11.97,Customer 1031,East,Consumer,City 24,Store 16,West,Manager 01,2024-11-09,2024,11,Nov,4,Saturday
