CustomerKey,CustomerName,Region,Segment,City
2744,Customer 2744,West,Consumer,City 09
2745,Customer 2745,North,SMB,City 10
2746,Customer 2746,South,Corporate,City 11
2747,Customer 2747,East,SMB,City 12
2748,Customer 2748,West,Consumer,City 13
2749,Customer 2749,North,Consumer,City 14
2750,Customer 2750,South,SMB,City 15
2751,Customer 2751,East,SMB,City 16
2752,Customer 2752,West,Consumer,City 17
2753,Customer 2753,North,SMB,City 18
2754,Customer 2754,South,SMB,City 19
2755,Customer 2755,East,SMB,City 20
2756,Customer 2756,West,Consumer,City 21
2757,Customer 2757,North,Consumer,City 22
2758,Customer 2758,South,SMB,City 23
2759,Customer 2759,East,Consumer,City 24
2760,Customer 2760,West,SMB,City 25
2761,Customer 2761,North,SMB,City 26
2762,Customer 2762,South,Consumer,City 27
2763,Customer 2763,East,SMB,City 28
2764,Customer 2764,West,SMB,City 29
2765,Customer 2765,North,Consumer,City 30
2766,Customer 2766,South,Consumer,City 31
2767,Customer 2767,East,Corporate,City 32
2768,Customer 2768,West,Consumer,City 33
2769,Customer 2769,North,Consumer,City 34
2770,Customer 2770,South,SMB,City 35
2771,Customer 2771,East,Consumer,City 36
2772,Customer 2772,West,SMB,City 37
2773,Customer 2773,North,SMB,City 38
2774,Customer 2774,South,Consumer,City 39
2775,Customer 2775,East,Consumer,City 40
2776,Customer 2776,West,SMB,City 41
2777,Customer 2777,North,Consumer,City 42
2778,Customer 2778,South,Consumer,City 43
2779,Customer 2779,East,Consumer,City 44
2780,Customer 2780,West,Consumer,City 45
2781,Customer 2781,North,SMB,City 46
2782,Customer 2782,South,Consumer,City 47
2783,Customer 2783,East,Consumer,City 48
2784,Customer 2784,West,SMB,City 01
2785,Customer 2785,North,Consumer,City 02
2786,Customer 2786,South,Consumer,City 03
2787,Customer 2787,East,SMB,City 04
2788,Customer 2788,West,Consumer,City 05
2789,Customer 2789,North,Consumer,City 06
2790,Customer 2790,South,Consumer,City 07
2791,Customer 2791,East,SMB,City 08
2792,Customer 2792,West,SMB,City 09
2793,Customer 2793,North,SMB,City 10
2794,Customer 2794,South,Consumer,City 11
2795,Customer 2795,East,SMB,City 12
2796,Customer 2796,West,Consumer,City 13
2797,Customer 2797,North,SMB,City 14
2798,Customer 2798,South,Consumer,City 15
2799,Customer 2799,East,Consumer,City 16
2800,Customer 2800,West,SMB,City 17
2801,Customer 2801,North,Consumer,City 18
2802,Customer 2802,South,Consumer,City 19
2803,Customer 2803,East,Consumer,City 20
2804,Customer 2804,West,Corporate,City 21
2805,Customer 2805,North,SMB,City 22
2806,Customer 2806,South,Corporate,City 23
2807,Customer 2807,East,Consumer,City 24
2808,Customer 2808,West,Consumer,City 25
2809,Customer 2809,North,Corporate,City 26
2810,Customer 2810,South,Consumer,City 27
2811,Customer 2811,East,SMB,City 28
2812,Customer 2812,West,Consumer,City 29
2813,Customer 2813,North,Corporate,City 30
2814,Customer 2814,South,Consumer,City 31
2815,Customer 2815,East,Consumer,City 32
2816,Customer 2816,West,Consumer,City 33
2817,Customer 2817,North,Consumer,City 34
2818,Customer 2818,South,SMB,City 35
2819,Customer 2819,East,Corporate,City 36
2820,Customer 2820,West,SMB,City 37
2821,Customer 2821,North,Consumer,City 38
2822,Customer 2822,South,Consumer,City 39
2823,Customer 2823,East,Consumer,City 40
2824,Customer 2824,West,SMB,City 41
2825,Customer 2825,North,Consumer,City 42
2826,Customer 2826,South,Consumer,City 43
2827,Customer 2827,East,SMB,City 44
2828,Customer 2828,West,SMB,City 45
2829,Customer 2829,North,SMB,City 46
2830,Customer 2830,South,Consumer,City 47
2831,Customer 2831,East,Consumer,City 48
2832,Customer 2832,West,SMB,City 01
2833,Customer 2833,North,SMB,City 02
2834,Customer 2834,South,Consumer,City 03
2835,Customer 2835,East,Consumer,City 04
2836,Customer 2836,West,Consumer,City 05
2837,Customer 2837,North,Consumer,City 06
2838,Customer 2838,South,Consumer,City 07
2839,Customer 2839,East,Consumer,City 08
2840,Customer 2840,West,Consumer,City 09
2841,Customer 2841,North,SMB,City 10
2842,Customer 2842,South,Consumer,City 11
2843,Customer 2843,East,SMB,City 12
2844,Customer 2844,West,Consumer,City 13
2845,Customer 2845,North,Consumer,City 14
2846,Customer 2846,South,SMB,City 15
2847,Customer 2847,East,Corporate,City 16
2848,Customer 2848,West,Consumer,City 17
2849,Customer 2849,North,SMB,City 18
2850,Customer 2850,South,SMB,City 19
2851,Customer 2851,East,SMB,City 20
2852,Customer 2852,West,Consumer,City 21
2853,Customer 2853,North,Consumer,City 22
2854,Customer 2854,South,Consumer,City 23
2855,Customer 2855,East,SMB,City 24
2856,Customer 2856,West,SMB,City 25
2857,Customer 2857,North,SMB,City 26
2858,Customer 2858,South,Consumer,City 27
2859,Customer 2859,East,Consumer,City 28
2860,Customer 2860,West,SMB,City 29
2861,Customer 2861,North,Consumer,City 30
2862,Customer 2862,South,SMB,City 31
2863,Customer 2863,East,Consumer,City 32
2864,Customer 2864,West,Consumer,City 33
2865,Customer 2865,North,Corporate,City 34
2866,Customer 2866,South,Consumer,City 35
2867,Customer 2867,East,Consumer,City 36
2868,Customer 2868,West,Consumer,City 37
2869,Customer 2869,North,Consumer,City 38
2870,Customer 2870,South,SMB,City 39
2871,Customer 2871,East,Corporate,City 40
2872,Customer 2872,West,Corporate,City 41
2873,Customer 2873,North,Consumer,City 42
2874,Customer 2874,South,Consumer,City 43
2875,Customer 2875,East,Consumer,City 44
2876,Customer 2876,West,Consumer,City 45
2877,Customer 2877,North,SMB,City 46
2878,Customer 2878,South,SMB,City 47
2879,Customer 2879,East,SMB,City 48
2880,Customer 2880,West,SMB,City 01
2881,Customer 2881,North,SMB,City 02
2882,Customer 2882,South,SMB,City 03
2883,Customer 2883,East,Consumer,City 04
2884,Customer 2884,West,SMB,City 05
2885,Customer 2885,North,Consumer,City 06
2886,Customer 2886,South,Corporate,City 07
2887,Customer 2887,East,SMB,City 08
2888,Customer 2888,West,Consumer,City 09
2889,Customer 2889,North,SMB,City 10
2890,Customer 2890,South,Consumer,City 11
2891,Customer 2891,East,Consumer,City 12
2892,Customer 2892,West,SMB,City 13
2893,Customer 2893,North,Consumer,City 14
2894,Customer 2894,South,Consumer,City 15
2895,Customer 2895,East,Corporate,City 16
2896,Customer 2896,West,SMB,City 17
2897,Customer 2897,North,Consumer,City 18
2898,Customer 2898,South,SMB,City 19
2899,Customer 2899,East,Corporate,City 20
2900,Customer 2900,West,SMB,City 21
2901,Customer 2901,North,Consumer,City 22
2902,Customer 2902,South,Corporate,City 23
2903,Customer 2903,East,Consumer,City 24
2904,Customer 2904,West,SMB,City 25
2905,Customer 2905,North,SMB,City 26
2906,Customer 2906,South,Consumer,City 27
2907,Customer 2907,East,Consumer,City 28
2908,Customer 2908,West,Consumer,City 29
2909,Customer 2909,North,SMB,City 30
2910,Customer 2910,South,Consumer,City 31
2911,Customer 2911,East,SMB,City 32
2912,Customer 2912,West,SMB,City 33
2913,Customer 2913,North,SMB,City 34
2914,Customer 2914,South,Consumer,City 35
2915,Customer 2915,East,Consumer,City 36
2916,Customer 2916,West,SMB,City 37
2917,Customer 2917,North,SMB,City 38
2918,Customer 2918,South,Consumer,City 39
2919,Customer 2919,East,Consumer,City 40
2920,Customer 2920,West,Consumer,City 41
2921,Customer 2921,North,SMB,City 42
2922,Customer 2922,South,Consumer,City 43
2923,Customer 2923,East,Consumer,City 44
2924,Customer 2924,West,Consumer,City 45
2925,Customer 2925,North,Corporate,City 46
2926,Customer 2926,South,Consumer,City 47
2927,Customer 2927,East,Consumer,City 48
2928,Customer 2928,West,Consumer,City 01
2929,Customer 2929,North,SMB,City 02
2930,Customer 2930,South,Corporate,City 03
2931,Customer 2931,East,Corporate,City 04
2932,Customer 2932,West,SMB,City 05
2933,Customer 2933,North,Consumer,City 06
2934,Customer 2934,South,Corporate,City 07
2935,Customer 2935,East,Consumer,City 08
2936,Customer 2936,West,SMB,City 09
2937,Customer 2937,North,Consumer,City 10
2938,Customer 2938,South,Consumer,City 11
2939,Customer 2939,East,SMB,City 12
2940,Customer 2940,West,SMB,City 13
2941,Customer 2941,North,SMB,City 14
2942,Customer 2942,South,SMB,City 15
2943,Customer 2943,East,Consumer,City 16
2944,Customer 2944,West,Consumer,City 17
2945,Customer 2945,North,Consumer,City 18
2946,Customer 2946,South,Consumer,City 19
2947,Customer 2947,East,Consumer,City 20
2948,Customer 2948,West,Consumer,City 21
2949,Customer 2949,North,Consumer,City 22
2950,Customer 2950,South,Consumer,City 23
2951,Customer 2951,East,Consumer,City 24
2952,Customer 2952,West,Consumer,City 25
2953,Customer 2953,North,Consumer,City 26
2954,Customer 2954,South,SMB,City 27
2955,Customer 2955,East,Consumer,City 28
2956,Customer 2956,West,Consumer,City 29
2957,Customer 2957,North,Consumer,City 30
2958,Customer 2958,South,Consumer,City 31
2959,Customer 2959,East,Consumer,City 32
2960,Customer 2960,West,SMB,City 33
2961,Customer 2961,North,Consumer,City 34
2962,Customer 2962,South,Corporate,City 35
2963,Customer 2963,East,Consumer,City 36
2964,Customer 2964,West,SMB,City 37
2965,Customer 2965,North,Consumer,City 38
2966,Customer 2966,South,Consumer,City 39
2967,Customer 2967,East,Consumer,City 40
2968,Customer 2968,West,Consumer,City 41
2969,Customer 2969,North,SMB,City 42
2970,Customer 2970,South,SMB,City 43
2971,Customer 2971,East,Consumer,City 44
2972,Customer 2972,West,Consumer,City 45
2973,Customer 2973,North,Consumer,City 46
2974,Customer 2974,South,Consumer,City 47
2975,Customer 2975,East,Consumer,City 48
2976,Customer 2976,West,SMB,City 01
2977,Customer 2977,North,Consumer,City 02
2978,Customer 2978,South,SMB,City 03
2979,Customer 2979,East,Consumer,City 04
2980,Customer 2980,West,SMB,City 05
2981,Customer 2981,North,Consumer,City 06
2982,Customer 2982,South,Consumer,City 07
2983,Customer 2983,East,Consumer,City 08
2984,Customer 2984,West,Consumer,City 09
2985,Customer 2985,North,SMB,City 10
2986,Customer 2986,South,Consumer,City 11
2987,Customer 2987,East,SMB,City 12
2988,Customer 2988,West,Consumer,City 13
2989,Customer 2989,North,SMB,City 14
2990,Customer 2990,South,Consumer,City 15
2991,Customer 2991,East,Corporate,City 16
2992,Customer 2992,West,SMB,City 17
2993,Customer 2993,North,SMB,City 18
2994,Customer 2994,South,Consumer,City 19
2995,Customer 2995,East,SMB,City 20
2996,Customer 2996,West,Consumer,City 21
2997,Customer 2997,North,Consumer,City 22
2998,Customer 2998,South,Consumer,City 23
2999,Customer 2999,East,Consumer,City 24
3000,Customer 3000,West,Consumer,City 25
3001,Customer 3001,North,Consumer,City 26
3002,Customer 3002,South,Consumer,City 27
3003,Customer 3003,East,Consumer,City 28
3004,Customer 3004,West,Consumer,City 29
3005,Customer 3005,North,Consumer,City 30
3006,Customer 3006,South,Corporate,City 31
3007,Customer 3007,East,SMB,City 32
3008,Customer 3008,West,Consumer,City 33
3009,Customer 3009,North,Consumer,City 34
3010,Customer 3010,South,Corporate,City 35
3011,Customer 3011,East,Consumer,City 36
3012,Customer 3012,West,Consumer,City 37
3013,Customer 3013,North,SMB,City 38
3014,Customer 3014,South,SMB,City 39
3015,Customer 3015,East,SMB,City 40
3016,Customer 3016,West,Consumer,City 41
3017,Customer 3017,North,Consumer,City 42
3018,Customer 3018,South,Consumer,City 43
3019,Customer 3019,East,Consumer,City 44
3020,Customer 3020,West,Consumer,City 45
3021,Customer 3021,North,Corporate,City 46
3022,Customer 3022,South,Consumer,City 47
3023,Customer 3023,East,Consumer,City 48
3024,Customer 3024,West,Consumer,City 01
3025,Customer 3025,North,Consumer,City 02
3026,Customer 3026,South,SMB,City 03
3027,Customer 3027,East,SMB,City 04
3028,Customer 3028,West,SMB,City 05
3029,Customer 3029,North,Consumer,City 06
3030,Customer 3030,South,SMB,City 07
3031,Customer 3031,East,Corporate,City 08
3032,Customer 3032,West,Consumer,City 09
3033,Customer 3033,North,Consumer,City 10
3034,Customer 3034,South,Corporate,City 11
3035,Customer 3035,East,Consumer,City 12
3036,Customer 3036,West,Corporate,City 13
3037,Customer 3037,North,Consumer,City 14
3038,Customer 3038,South,Consumer,City 15
3039,Customer 3039,East,Consumer,City 16
3040,Customer 3040,West,Consumer,City 17
3041,Customer 3041,North,Consumer,City 18
3042,Customer 3042,South,Consumer,City 19
3043,Customer 3043,East,Consumer,City 20
3044,Customer 3044,West,Consumer,City 21
3045,Customer 3045,North,Corporate,City 22
3046,Customer 3046,South,Consumer,City 23
3047,Customer 3047,East,Consumer,City 24
3048,Customer 3048,West,Consumer,City 25
3049,Customer 3049,North,Corporate,City 26
3050,Customer 3050,South,SMB,City 27
3051,Customer 3051,East,SMB,City 28
3052,Customer 3052,West,Consumer,City 29
3053,Customer 3053,North,SMB,City 30
3054,Customer 3054,South,Consumer,City 31
3055,Customer 3055,East,SMB,City 32
3056,Customer 3056,West,Consumer,City 33
3057,Customer 3057,North,Corporate,City 34
3058,Customer 3058,South,SMB,City 35
3059,Customer 3059,East,Consumer,City 36
3060,Customer 3060,West,SMB,City 37
3061,Customer 3061,North,Consumer,City 38
3062,Customer 3062,South,Consumer,City 39
3063,Customer 3063,East,Consumer,City 40
3064,Customer 3064,West,SMB,City 41
3065,Customer 3065,North,SMB,City 42
3066,Customer 3066,South,Consumer,City 43
3067,Customer 3067,East,Consumer,City 44
3068,Customer 3068,West,Consumer,City 45
3069,Customer 3069,North,Consumer,City 46
3070,Customer 3070,South,SMB,City 47
3071,Customer 3071,East,Consumer,City 48
3072,Customer 3072,West,Consumer,City 01
3073,Customer 3073,North,SMB,City 02
3074,Customer 3074,South,Consumer,City 03
3075,Customer 3075,East,Consumer,City 04
3076,Customer 3076,West,Corporate,City 05
3077,Customer 3077,North,Consumer,City 06
3078,Customer 3078,South,SMB,City 07
3079,Customer 3079,East,Consumer,City 08
3080,Customer 3080,West,Consumer,City 09
3081,Customer 3081,North,Consumer,City 10
3082,Customer 3082,South,Consumer,City 11
3083,Customer 3083,East,Corporate,City 12
3084,Customer 3084,West,SMB,City 13
3085,Customer 3085,North,Consumer,City 14
3086,Customer 3086,South,Consumer,City 15
3087,Customer 3087,East,SMB,City 16
3088,Customer 3088,West,Corporate,City 17
3089,Customer 3089,North,Consumer,City 18
3090,Customer 3090,South,SMB,City 19
3091,Customer 3091,East,Consumer,City 20
3092,Customer 3092,West,Consumer,City 21
3093,Customer 3093,North,SMB,City 22
3094,Customer 3094,South,SMB,City 23
3095,Customer 3095,East,Consumer,City 24
3096,Customer 3096,West,SMB,City 25
3097,Customer 3097,North,Corporate,City 26
3098,Customer 3098,South,Consumer,City 27
3099,Customer 3099,East,Consumer,City 28
3100,Customer 3100,West,SMB,City 29
3101,Customer 3101,North,Consumer,City 30
3102,Customer 3102,South,Consumer,City 31
3103,Customer 3103,East,SMB,City 32
3104,Customer 3104,West,SMB,City 33
3105,Customer 3105,North,SMB,City 34
3106,Customer 3106,South,Corporate,City 35
3107,Customer 3107,East,Consumer,City 36
3108,Customer 3108,West,Consumer,City 37
3109,Customer 3109,North,SMB,City 38
3110,Customer 3110,South,Consumer,City 39
3111,Customer 3111,East,SMB,City 40
3112,Customer 3112,West,Consumer,City 41
3113,Customer 3113,North,Consumer,City 42
3114,Customer 3114,South,SMB,City 43
3115,Customer 3115,East,SMB,City 44
3116,Customer 3116,West,SMB,City 45
3117,Customer 3117,North,Corporate,City 46
3118,Customer 3118,South,Consumer,City 47
3119,Customer 3119,East,SMB,City 48
3120,Customer 3120,West,Corporate,City 01
3121,Customer 3121,North,Consumer,City 02
3122,Customer 3122,South,SMB,City 03
3123,Customer 3123,East,Consumer,City 04
3124,Customer 3124,West,Consumer,City 05
3125,Customer 3125,North,SMB,City 06
3126,Customer 3126,South,Consumer,City 07
3127,Customer 3127,East,Consumer,City 08
3128,Customer 3128,West,Consumer,City 09
3129,Customer 3129,North,Corporate,City 10
3130,Customer 3130,South,Consumer,City 11
3131,Customer 3131,East,Consumer,City 12
3132,Customer 3132,West,SMB,City 13
3133,Customer 3133,North,Consumer,City 14
3134,Customer 3134,South,Corporate,City 15
3135,Customer 3135,East,Consumer,City 16
3136,Customer 3136,West,Consumer,City 17
3137,Customer 3137,North,Consumer,City 18
3138,Customer 3138,South,Consumer,City 19
3139,Customer 3139,East,Consumer,City 20
3140,Customer 3140,West,Consumer,City 21
3141,Customer 3141,North,SMB,City 22
3142,Customer 3142,South,SMB,City 23
3143,Customer 3143,East,SMB,City 24
3144,Customer 3144,West,SMB,City 25
3145,Customer 3145,North,SMB,City 26
3146,Customer 3146,South,Consumer,City 27
3147,Customer 3147,East,SMB,City 28
3148,Customer 3148,West,Consumer,City 29
3149,Customer 3149,North,Consumer,City 30
3150,Customer 3150,South,SMB,City 31
3151,Customer 3151,East,Consumer,City 32
3152,Customer 3152,West,SMB,City 33
3153,Customer 3153,North,Consumer,City 34
3154,Customer 3154,South,SMB,City 35
3155,Customer 3155,East,Consumer,City 36
3156,Customer 3156,West,SMB,City 37
3157,Customer 3157,North,Consumer,City 38
3158,Customer 3158,South,Consumer,City 39
3159,Customer 3159,East,Consumer,City 40
3160,Customer 3160,West,SMB,City 41
3161,Customer 3161,North,Consumer,City 42
3162,Customer 3162,South,Consumer,City 43
3163,Customer 3163,East,Consumer,City 44
3164,Customer 3164,West,SMB,City 45
3165,Customer 3165,North,Consumer,City 46
3166,Customer 3166,South,Consumer,City 47
3167,Customer 3167,East,SMB,City 48
3168,Customer 3168,West,Consumer,City 01
3169,Customer 3169,North,Consumer,City 02
3170,Customer 3170,South,Consumer,City 03
3171,Customer 3171,East,Consumer,City 04
3172,Customer 3172,West,Consumer,City 05
3173,Customer 3173,North,Consumer,City 06
3174,Customer 3174,South,Consumer,City 07
3175,Customer 3175,East,Consumer,City 08
3176,Customer 3176,West,Consumer,City 09
3177,Customer 3177,North,Consumer,City 10
3178,Customer 3178,South,Consumer,City 11
3179,Customer 3179,East,Consumer,City 12
3180,Customer 3180,West,SMB,City 13
3181,Customer 3181,North,SMB,City 14
3182,Customer 3182,South,Consumer,City 15
3183,Customer 3183,East,Corporate,City 16
3184,Customer 3184,West,SMB,City 17
3185,Customer 3185,North,Consumer,City 18
3186,Customer 3186,South,Consumer,City 19
3187,Customer 3187,East,Consumer,City 20
3188,Customer 3188,West,Consumer,City 21
3189,Customer 3189,North,Consumer,City 22
3190,Customer 3190,South,Consumer,City 23
3191,Customer 3191,East,Corporate,City 24
3192,Customer 3192,West,SMB,City 25
3193,Customer 3193,North,SMB,City 26
3194,Customer 3194,South,Consumer,City 27
3195,Customer 3195,East,SMB,City 28
3196,Customer 3196,West,Corporate,City 29
3197,Customer 3197,North,Consumer,City 30
3198,Customer 3198,South,Consumer,City 31
3199,Customer 3199,East,SMB,City 32
3200,Customer 3200,West,Consumer,City 33
3201,Customer 3201,North,Consumer,City 34
3202,Customer 3202,South,Consumer,City 35
3203,Customer 3203,East,Consumer,City 36
3204,Customer 3204,West,Consumer,City 37
3205,Customer 3205,North,Consumer,City 38
3206,Customer 3206,South,Consumer,City 39
3207,Customer 3207,East,SMB,City 40
3208,Customer 3208,West,Consumer,City 41
3209,Customer 3209,North,Consumer,City 42
3210,Customer 3210,South,SMB,City 43
3211,Customer 3211,East,Consumer,City 44
3212,Customer 3212,West,Consumer,City 45
3213,Customer 3213,North,Consumer,City 46
3214,Customer 3214,South,Consumer,City 47
3215,Customer 3215,East,SMB,City 48
3216,Customer 3216,West,Consumer,City 01
3217,Customer 3217,North,Consumer,City 02
3218,Customer 3218,South,Consumer,City 03
3219,Customer 3219,East,SMB,City 04
3220,Customer 3220,West,SMB,City 05
3221,Customer 3221,North,Consumer,City 06
3222,Customer 3222,South,SMB,City 07
3223,Customer 3223,East,Consumer,City 08
3224,Customer 3224,West,Consumer,City 09
3225,Customer 3225,North,Consumer,City 10
3226,Customer 3226,South,SMB,City 11
3227,Customer 3227,East,Consumer,City 12
3228,Customer 3228,West,Consumer,City 13
3229,Customer 3229,North,SMB,City 14
3230,Customer 3230,South,Consumer,City 15
3231,Customer 3231,East,Consumer,City 16
3232,Customer 3232,West,Consumer,City 17
3233,Customer 3233,North,Corporate,City 18
3234,Customer 3234,South,Consumer,City 19
3235,Customer 3235,East,Consumer,City 20
3236,Customer 3236,West,Consumer,City 21
3237,Customer 3237,North,Corporate,City 22
3238,Customer 3238,South,SMB,City 23
3239,Customer 3239,East,Consumer,City 24
3240,Customer 3240,West,SMB,City 25
3241,Customer 3241,North,Consumer,City 26
3242,Customer 3242,South,Consumer,City 27
3243,Customer 3243,East,Consumer,City 28
3244,Customer 3244,West,Consumer,City 29
3245,Customer 3245,North,Consumer,City 30
3246,Customer 3246,South,SMB,City 31
3247,Customer 3247,East,Consumer,City 32
3248,Customer 3248,West,Consumer,City 33
3249,Customer 3249,North,SMB,City 34
3250,Customer 3250,South,Corporate,City 35
3251,Customer 3251,East,SMB,City 36
3252,Customer 3252,West,Consumer,City 37
3253,Customer 3253,North,Consumer,City 38
3254,Customer 3254,South,Consumer,City 39
3255,Customer 3255,East,Consumer,City 40
3256,Customer 3256,West,Consumer,City 41
3257,Customer 3257,North,Consumer,City 42
3258,Customer 3258,South,Corporate,City 43
3259,Customer 3259,East,Consumer,City 44
3260,Customer 3260,West,Consumer,City 45
3261,Customer 3261,North,Consumer,City 46
3262,Customer 3262,South,Consumer,City 47
3263,Customer 3263,East,Consumer,City 48
3264,Customer 3264,West,SMB,City 01
3265,Customer 3265,North,SMB,City 02
3266,Customer 3266,South,Consumer,City 03
3267,Customer 3267,East,SMB,City 04
3268,Customer 3268,West,Consumer,City 05
3269,Customer 3269,North,Corporate,City 06
3270,Customer 3270,South,Consumer,City 07
3271,Customer 3271,East,Consumer,City 08
3272,Customer 3272,West,Consumer,City 09
3273,Customer 3273,North,Consumer,City 10
3274,Customer 3274,South,Consumer,City 11
3275,Customer 3275,East,SMB,City 12
3276,Customer 3276,West,Corporate,City 13
3277,Customer 3277,North,Consumer,City 14
3278,Customer 3278,South,Corporate,City 15
3279,Customer 3279,East,Corporate,City 16
3280,Customer 3280,West,Corporate,City 17
3281,Customer 3281,North,Corporate,City 18
3282,Customer 3282,South,SMB,City 19
3283,Customer 3283,East,Consumer,City 20
3284,Customer 3284,West,Corporate,City 21
3285,Customer 3285,North,SMB,City 22
3286,Customer 3286,South,Corporate,City 23
3287,Customer 3287,East,Corporate,City 24
3288,Customer 3288,West,SMB,City 25
3289,Customer 3289,North,SMB,City 26
3290,Customer 3290,South,SMB,City 27
3291,Customer 3291,East,SMB,City 28
3292,Customer 3292,West,Consumer,City 29
3293,Customer 3293,North,SMB,City 30
3294,Customer 3294,South,Corporate,City 31
3295,Customer 3295,East,SMB,City 32
3296,Customer 3296,West,Consumer,City 33
3297,Customer 3297,North,Consumer,City 34
3298,Customer 3298,South,Corporate,City 35
3299,Customer 3299,East,Consumer,City 36
3300,Customer 3300,West,Corporate,City 37
3301,Customer 3301,North,SMB,City 38
3302,Customer 3302,South,Consumer,City 39
3303,Customer 3303,East,Corporate,City 40
3304,Customer 3304,West,Consumer,City 41
3305,Customer 3305,North,Consumer,City 42
3306,Customer 3306,South,Consumer,City 43
3307,Customer 3307,East,SMB,City 44
3308,Customer 3308,West,SMB,City 45
3309,Customer 3309,North,Consumer,City 46
3310,Customer 3310,South,Consumer,City 47
3311,Customer 3311,East,Consumer,City 48
3312,Customer 3312,West,Corporate,City 01
3313,Customer 3313,North,SMB,City 02
3314,Customer 3314,South,Consumer,City 03
3315,Customer 3315,East,Consumer,City 04
3316,Customer 3316,West,Corporate,City 05
3317,Customer 3317,North,Consumer,City 06
3318,Customer 3318,South,SMB,City 07
3319,Customer 3319,East,SMB,City 08
3320,Customer 3320,West,Consumer,City 09
3321,Customer 3321,North,SMB,City 10
3322,Customer 3322,South,Consumer,City 11
3323,Customer 3323,East,Consumer,City 12
3324,Customer 3324,West,Corporate,City 13
3325,Customer 3325,North,SMB,City 14
3326,Customer 3326,South,SMB,City 15
3327,Customer 3327,East,Consumer,City 16
3328,Customer 3328,West,Consumer,City 17
3329,Customer 3329,North,Consumer,City 18
3330,Customer 3330,South,SMB,City 19
3331,Customer 3331,East,SMB,City 20
3332,Customer 3332,West,Corporate,City 21
3333,Customer 3333,North,Consumer,City 22
3334,Customer 3334,South,Consumer,City 23
3335,Customer 3335,East,Consumer,City 24
3336,Customer 3336,West,SMB,City 25
3337,Customer 3337,North,Consumer,City 26
3338,Customer 3338,South,SMB,City 27
3339,Customer 3339,East,Consumer,City 28
3340,Customer 3340,West,Consumer,City 29
3341,Customer 3341,North,Consumer,City 30
3342,Customer 3342,South,Consumer,City 31
3343,Customer 3343,East,Consumer,City 32
3344,Customer 3344,West,Corporate,City 33
3345,Customer 3345,North,SMB,City 34
3346,Customer 3346,South,Consumer,City 35
3347,Customer 3347,East,Consumer,City 36
3348,Customer 3348,West,Consumer,City 37
3349,Customer 3349,North,Consumer,City 38
3350,Customer 3350,South,Consumer,City 39
3351,Customer 3351,East,SMB,City 40
3352,Customer 3352,West,SMB,City 41
3353,Customer 3353,North,Corporate,City 42
3354,Customer 3354,South,Consumer,City 43
3355,Customer 3355,East,SMB,City 44
3356,Customer 3356,West,SMB,City 45
3357,Customer 3357,North,Corporate,City 46
3358,Customer 3358,South,Consumer,City 47
3359,Customer 3359,East,Consumer,City 48
3360,Customer 3360,West,SMB,City 01
3361,Customer 3361,North,Consumer,City 02
3362,Customer 3362,South,Consumer,City 03
3363,Customer 3363,East,SMB,City 04
3364,Customer 3364,West,Consumer,City 05
3365,Customer 3365,North,SMB,City 06
3366,Customer 3366,South,Consumer,City 07
3367,Customer 3367,East,Consumer,City 08
3368,Customer 3368,West,Consumer,City 09
3369,Customer 3369,North,Corporate,City 10
3370,Customer 3370,South,Corporate,City 11
3371,Customer 3371,East,Consumer,City 12
3372,Customer 3372,West,Consumer,City 13
3373,Customer 3373,North,Consumer,City 14
3374,Customer 3374,South,Consumer,City 15
3375,Customer 3375,East,Consumer,City 16
3376,Customer 3376,West,Consumer,City 17
3377,Customer 3377,North,SMB,City 18
3378,Customer 3378,South,SMB,City 19
3379,Customer 3379,East,Consumer,City 20
3380,Customer 3380,West,Consumer,City 21
3381,Customer 3381,North,Consumer,City 22
3382,Customer 3382,South,SMB,City 23
3383,Customer 3383,East,SMB,City 24
3384,Customer 3384,West,Consumer,City 25
3385,Customer 3385,North,SMB,City 26
3386,Customer 3386,South,Consumer,City 27
3387,Customer 3387,East,Consumer,City 28
3388,Customer 3388,West,Consumer,City 29
3389,Customer 3389,North,Consumer,City 30
3390,Customer 3390,South,SMB,City 31
3391,Customer 3391,East,Consumer,City 32
3392,Customer 3392,West,Consumer,City 33
3393,Customer 3393,North,Consumer,City 34
3394,Customer 3394,South,Consumer,City 35
3395,Customer 3395,East,SMB,City 36
3396,Customer 3396,West,SMB,City 37
3397,Customer 3397,North,Consumer,City 38
3398,Customer 3398,South,Corporate,City 39
3399,Customer 3399,East,SMB,City 40
3400,Customer 3400,West,Corporate,City 41
3401,Customer 3401,North,Consumer,City 42
3402,Customer 3402,South,Consumer,City 43
3403,Customer 3403,East,SMB,City 44
3404,Customer 3404,West,Consumer,City 45
3405,Customer 3405,North,Consumer,City 46
3406,Customer 3406,South,Consumer,City 47
3407,Customer 3407,East,Consumer,City 48
3408,Customer 3408,West,Consumer,City 01
3409,Customer 3409,North,Consumer,City 02
3410,Customer 3410,South,SMB,City 03
3411,Customer 3411,East,SMB,City 04
3412,Customer 3412,West,Consumer,City 05
3413,Customer 3413,North,Consumer,City 06
3414,Customer 3414,South,SMB,City 07
3415,Customer 3415,East,SMB,City 08
3416,Customer 3416,West,Corporate,City 09
3417,Customer 3417,North,Consumer,City 10
3418,Customer 3418,South,Consumer,City 11
