SaleID,OrderDate,ProductID,Category,Channel,Region,Quantity,Revenue,Cost,Profit
S01346,2026-03-16,P01,Accessories,Online,Marmara,1,49,29.67,19.33
S01347,2026-03-16,P05,Storage,Online,Aegean,6,210,106.98,103.02
S01348,2026-03-17,P03,Displays,Marketplace,Central Anatolia,6,210,124.25,85.75
S01349,2026-03-17,P02,Audio,Online,Marmara,3,321.3,193.5,127.8
S01350,2026-03-18,P01,Accessories,Online,Marmara,6,294,146.23,147.77
S01351,2026-03-18,P02,Audio,Marketplace,Aegean,5,375,223.77,151.23
S01352,2026-03-18,P02,Audio,Marketplace,Central Anatolia,1,224.1,137.14,86.96
S01353,2026-03-18,P03,Displays,Marketplace,Aegean,4,996,543.07,452.93
S01354,2026-03-19,P02,Audio,Marketplace,Central Anatolia,4,716,399.89,316.11
S01355,2026-03-19,P04,Office,Marketplace,Aegean,1,107.1,62.49,44.61
S01356,2026-03-19,P01,Accessories,Marketplace,Aegean,1,179,91.39,87.61
S01357,2026-03-19,P03,Displays,Marketplace,Aegean,4,452.2,244.52,207.68
S01358,2026-03-20,P02,Audio,Retail,Aegean,1,33.25,16.46,16.79
S01359,2026-03-20,P01,Accessories,Online,Central Anatolia,3,672.3,341.4,330.9
S01360,2026-03-20,P03,Displays,Retail,Marmara,6,1494,967.29,526.71
S01361,2026-03-20,P03,Displays,Retail,Marmara,6,405.0,246.81,158.19
S01362,2026-03-21,P02,Audio,Marketplace,Central Anatolia,5,595,295.77,299.23
S01363,2026-03-22,P05,Storage,Online,Marmara,3,139.65,69.81,69.84
S01364,2026-03-22,P05,Storage,Marketplace,Central Anatolia,5,245,129.09,115.91
S01365,2026-03-23,P01,Accessories,Marketplace,Aegean,3,483.3,274.38,208.92
S01366,2026-03-23,P05,Storage,Marketplace,Marmara,6,189.0,126.79,62.21
S01367,2026-03-24,P04,Office,Online,Aegean,3,105,64.43,40.57
S01368,2026-03-24,P05,Storage,Online,Marmara,6,714,430.67,283.33
S01369,2026-03-24,P01,Accessories,Marketplace,Marmara,5,535.5,321.54,213.96
S01370,2026-03-24,P02,Audio,Marketplace,Marmara,2,238,131.97,106.03
S01371,2026-03-25,P05,Storage,Retail,Central Anatolia,2,88.2,49.23,38.97
S01372,2026-03-26,P04,Office,Marketplace,Aegean,1,71.25,44.76,26.49
S01373,2026-03-26,P05,Storage,Marketplace,Central Anatolia,3,225,115.72,109.28
S01374,2026-03-26,P01,Accessories,Online,Aegean,5,337.5,220.41,117.09
S01375,2026-03-26,P03,Displays,Retail,Central Anatolia,6,210,131.72,78.28
S01376,2026-03-27,P03,Displays,Online,Central Anatolia,2,238,116.58,121.42
S01377,2026-03-27,P04,Office,Marketplace,Central Anatolia,4,176.4,95.71,80.69
S01378,2026-03-27,P05,Storage,Online,Aegean,3,321.3,209.46,111.84
S01379,2026-03-27,P02,Audio,Retail,Aegean,5,166.25,98.54,67.71
S01380,2026-03-28,P05,Storage,Online,Marmara,5,1245,786.97,458.03
S01381,2026-03-28,P04,Office,Retail,Aegean,5,1245,657.43,587.57
S01382,2026-03-28,P02,Audio,Marketplace,Aegean,4,476,314.97,161.03
S01383,2026-03-29,P05,Storage,Marketplace,Aegean,6,714,435.53,278.47
S01384,2026-03-29,P05,Storage,Marketplace,Marmara,1,236.55,150.34,86.21
S01385,2026-03-29,P01,Accessories,Retail,Marmara,3,321.3,158.59,162.71
S01386,2026-03-29,P04,Office,Online,Central Anatolia,3,139.65,89.77,49.88
S01387,2026-03-30,P03,Displays,Online,Aegean,1,71.25,46.67,24.58
S01388,2026-03-30,P01,Accessories,Marketplace,Central Anatolia,3,709.65,387.37,322.28
S01389,2026-03-30,P02,Audio,Retail,Central Anatolia,4,186.2,94.55,91.65
S01390,2026-03-30,P04,Office,Retail,Marmara,6,966.6,637.95,328.65
S01391,2026-03-31,P01,Accessories,Marketplace,Central Anatolia,3,537,347.17,189.83
S01392,2026-03-31,P01,Accessories,Online,Marmara,4,644.4,381.1,263.3
S01393,2026-03-31,P03,Displays,Marketplace,Central Anatolia,2,358,233.09,124.91
S01394,2026-03-31,P02,Audio,Marketplace,Central Anatolia,4,300,197.04,102.96
S01395,2026-04-01,P02,Audio,Marketplace,Aegean,6,294,146.2,147.8
S01396,2026-04-01,P05,Storage,Online,Central Anatolia,4,476,279.41,196.59
S01397,2026-04-01,P02,Audio,Retail,Aegean,5,565.25,284.17,281.08
S01398,2026-04-02,P02,Audio,Retail,Central Anatolia,6,294,185.79,108.21
S01399,2026-04-03,P03,Displays,Online,Aegean,3,225,144.88,80.12
S01400,2026-04-03,P01,Accessories,Marketplace,Aegean,1,119,78.01,40.99
S01401,2026-04-03,P01,Accessories,Retail,Marmara,5,895,591.7,303.3
S01402,2026-04-03,P05,Storage,Retail,Marmara,5,232.75,122.33,110.42
S01403,2026-04-03,P01,Accessories,Marketplace,Marmara,5,166.25,81.15,85.1
S01404,2026-04-04,P04,Office,Marketplace,Central Anatolia,2,88.2,44.81,43.39
S01405,2026-04-04,P01,Accessories,Retail,Marmara,6,642.6,406.3,236.3
S01406,2026-04-04,P02,Audio,Retail,Central Anatolia,1,224.1,139.77,84.33
S01407,2026-04-04,P03,Displays,Retail,Central Anatolia,2,66.5,42.28,24.22
S01408,2026-04-05,P01,Accessories,Marketplace,Aegean,1,107.1,61.04,46.06
S01409,2026-04-05,P01,Accessories,Online,Aegean,2,150,97.72,52.28
S01410,2026-04-05,P05,Storage,Online,Central Anatolia,4,176.4,92.19,84.21
S01411,2026-04-06,P05,Storage,Retail,Aegean,4,476,314.9,161.1
S01412,2026-04-06,P04,Office,Retail,Central Anatolia,6,678.3,431.23,247.07
S01413,2026-04-06,P05,Storage,Marketplace,Marmara,5,245,148.75,96.25
S01414,2026-04-06,P03,Displays,Marketplace,Marmara,2,142.5,76.34,66.16
S01415,2026-04-06,P01,Accessories,Online,Marmara,2,150,85.45,64.55
S01416,2026-04-07,P03,Displays,Retail,Marmara,3,747,403.94,343.06
S01417,2026-04-07,P04,Office,Marketplace,Aegean,2,135.0,70.45,64.55
S01418,2026-04-07,P02,Audio,Marketplace,Aegean,4,996,501.54,494.46
S01419,2026-04-07,P04,Office,Retail,Central Anatolia,5,356.25,218.32,137.93
S01420,2026-04-07,P05,Storage,Marketplace,Marmara,5,157.5,100.33,57.17
S01421,2026-04-08,P05,Storage,Retail,Aegean,6,210,123.55,86.45
S01422,2026-04-09,P05,Storage,Online,Central Anatolia,3,225,151.34,73.66
S01423,2026-04-10,P03,Displays,Online,Central Anatolia,3,747,391.05,355.95
S01424,2026-04-10,P01,Accessories,Online,Marmara,5,375,182.71,192.29
S01425,2026-04-10,P01,Accessories,Marketplace,Central Anatolia,3,105,62.63,42.37
S01426,2026-04-10,P05,Storage,Marketplace,Marmara,4,452.2,238.03,214.17
S01427,2026-04-11,P02,Audio,Marketplace,Aegean,2,98,60.15,37.85
S01428,2026-04-11,P05,Storage,Retail,Aegean,4,428.4,259.97,168.43
S01429,2026-04-11,P05,Storage,Retail,Marmara,1,224.1,147.79,76.31
S01430,2026-04-12,P01,Accessories,Retail,Marmara,5,245,124.37,120.63
S01431,2026-04-12,P03,Displays,Marketplace,Central Anatolia,5,337.5,174.67,162.83
S01432,2026-04-12,P05,Storage,Online,Marmara,4,428.4,261.05,167.35
S01433,2026-04-12,P03,Displays,Retail,Marmara,6,1419.3,911.28,508.02
S01434,2026-04-12,P01,Accessories,Marketplace,Aegean,4,996,665.52,330.48
S01435,2026-04-13,P03,Displays,Online,Aegean,1,119,65.6,53.4
S01436,2026-04-13,P02,Audio,Marketplace,Central Anatolia,2,322.2,177.07,145.13
S01437,2026-04-14,P05,Storage,Marketplace,Marmara,4,270.0,148.8,121.2
S01438,2026-04-14,P04,Office,Retail,Central Anatolia,2,214.2,138.37,75.83
S01439,2026-04-14,P01,Accessories,Retail,Central Anatolia,3,747,490.6,256.4
S01440,2026-04-15,P01,Accessories,Marketplace,Aegean,1,75,38.83,36.17
S01441,2026-04-15,P01,Accessories,Retail,Marmara,5,245,158.27,86.73
S01442,2026-04-16,P04,Office,Retail,Aegean,4,140,93.95,46.05
S01443,2026-04-16,P03,Displays,Retail,Central Anatolia,1,161.1,103.17,57.93
S01444,2026-04-16,P02,Audio,Retail,Marmara,5,595,344.5,250.5
S01445,2026-04-17,P03,Displays,Marketplace,Central Anatolia,1,35,20.75,14.25
S01446,2026-04-17,P02,Audio,Marketplace,Central Anatolia,5,245,147.06,97.94
S01447,2026-04-18,P04,Office,Online,Aegean,4,126.0,67.63,58.37
S01448,2026-04-18,P05,Storage,Online,Marmara,5,1120.5,678.44,442.06
S01449,2026-04-19,P04,Office,Marketplace,Aegean,1,119,73.91,45.09
S01450,2026-04-19,P01,Accessories,Online,Central Anatolia,3,537,317.25,219.75
S01451,2026-04-19,P01,Accessories,Online,Marmara,1,49,29.2,19.8
S01452,2026-04-19,P02,Audio,Retail,Marmara,5,535.5,353.82,181.68
S01453,2026-04-19,P05,Storage,Online,Marmara,4,285.0,180.54,104.46
S01454,2026-04-20,P03,Displays,Retail,Marmara,1,249,165.03,83.97
S01455,2026-04-20,P05,Storage,Marketplace,Central Anatolia,5,375,184.46,190.54
S01456,2026-04-20,P02,Audio,Online,Marmara,6,714,345.1,368.9
S01457,2026-04-21,P02,Audio,Online,Central Anatolia,5,375,202.84,172.16
S01458,2026-04-21,P02,Audio,Marketplace,Aegean,5,595,345.27,249.73
S01459,2026-04-21,P01,Accessories,Online,Central Anatolia,5,565.25,287.35,277.9
S01460,2026-04-21,P01,Accessories,Retail,Central Anatolia,4,196,117.7,78.3
S01461,2026-04-22,P03,Displays,Retail,Central Anatolia,5,245,119.44,125.56
S01462,2026-04-22,P02,Audio,Online,Aegean,3,339.15,213.24,125.91
S01463,2026-04-22,P01,Accessories,Online,Marmara,3,672.3,330.85,341.45
S01464,2026-04-22,P02,Audio,Retail,Marmara,3,510.15,336.57,173.58
S01465,2026-04-22,P05,Storage,Online,Central Anatolia,2,226.1,109.04,117.06
S01466,2026-04-23,P02,Audio,Online,Central Anatolia,5,895,599.25,295.75
S01467,2026-04-24,P01,Accessories,Marketplace,Aegean,4,680.2,439.34,240.86
S01468,2026-04-24,P05,Storage,Marketplace,Central Anatolia,2,150,77.77,72.23
S01469,2026-04-25,P05,Storage,Retail,Marmara,1,71.25,37.3,33.95
S01470,2026-04-25,P03,Displays,Online,Aegean,4,946.2,573.94,372.26
S01471,2026-04-25,P01,Accessories,Marketplace,Aegean,4,996,514.9,481.1
S01472,2026-04-25,P04,Office,Marketplace,Central Anatolia,2,98,61.04,36.96
S01473,2026-04-26,P03,Displays,Retail,Central Anatolia,1,161.1,87.52,73.58
S01474,2026-04-26,P04,Office,Marketplace,Marmara,4,133.0,84.05,48.95
S01475,2026-04-26,P02,Audio,Marketplace,Central Anatolia,3,132.3,67.76,64.54
S01476,2026-04-26,P04,Office,Online,Central Anatolia,6,427.5,232.08,195.42
S01477,2026-04-27,P05,Storage,Retail,Marmara,3,321.3,154.32,166.98
S01478,2026-04-27,P01,Accessories,Retail,Aegean,1,49,28.86,20.14
S01479,2026-04-27,P04,Office,Retail,Marmara,3,672.3,440.98,231.32
S01480,2026-04-28,P05,Storage,Retail,Central Anatolia,4,716,444.71,271.29
S01481,2026-04-28,P01,Accessories,Online,Aegean,3,483.3,316.54,166.76
S01482,2026-04-28,P02,Audio,Online,Central Anatolia,2,473.1,292.82,180.28
S01483,2026-04-28,P01,Accessories,Marketplace,Aegean,3,537,356.06,180.94
S01484,2026-04-28,P05,Storage,Online,Marmara,6,1020.3,633.06,387.24
S01485,2026-04-29,P04,Office,Marketplace,Aegean,4,196,103.62,92.38
S01486,2026-04-30,P05,Storage,Online,Aegean,5,595,310.54,284.46
S01487,2026-05-01,P03,Displays,Retail,Aegean,3,225,111.14,113.86
S01488,2026-05-01,P01,Accessories,Marketplace,Marmara,1,49,24.16,24.84
S01489,2026-05-01,P01,Accessories,Retail,Aegean,1,249,145.3,103.7
S01490,2026-05-01,P05,Storage,Retail,Marmara,5,595,378.5,216.5
S01491,2026-05-02,P03,Displays,Marketplace,Central Anatolia,1,249,167.2,81.8
S01492,2026-05-02,P01,Accessories,Online,Central Anatolia,1,75,44.67,30.33
S01493,2026-05-02,P03,Displays,Online,Central Anatolia,1,49,30.13,18.87
S01494,2026-05-02,P01,Accessories,Retail,Central Anatolia,3,672.3,344.31,327.99
S01495,2026-05-02,P05,Storage,Marketplace,Marmara,1,170.05,111.42,58.63
S01496,2026-05-03,P02,Audio,Retail,Marmara,5,245,151.48,93.52
S01497,2026-05-03,P03,Displays,Online,Central Anatolia,1,33.25,19.55,13.7
S01498,2026-05-03,P04,Office,Retail,Marmara,5,375,190.0,185.0
S01499,2026-05-03,P01,Accessories,Retail,Aegean,4,716,477.6,238.4
S01500,2026-05-04,P05,Storage,Online,Central Anatolia,6,450,271.29,178.71
S01501,2026-05-05,P05,Storage,Online,Central Anatolia,5,535.5,315.1,220.4
S01502,2026-05-05,P01,Accessories,Online,Central Anatolia,3,132.3,66.54,65.76
S01503,2026-05-05,P05,Storage,Marketplace,Central Anatolia,1,67.5,35.71,31.79
S01504,2026-05-05,P04,Office,Marketplace,Aegean,5,1182.75,632.03,550.72
S01505,2026-05-05,P01,Accessories,Retail,Central Anatolia,1,71.25,45.67,25.58
S01506,2026-05-06,P01,Accessories,Marketplace,Marmara,5,245,126.29,118.71
S01507,2026-05-06,P05,Storage,Retail,Marmara,4,126.0,76.65,49.35
S01508,2026-05-07,P03,Displays,Online,Aegean,1,33.25,18.64,14.61
S01509,2026-05-07,P02,Audio,Marketplace,Aegean,2,93.1,53.39,39.71
S01510,2026-05-07,P01,Accessories,Marketplace,Marmara,5,895,525.95,369.05
S01511,2026-05-07,P03,Displays,Retail,Central Anatolia,1,31.5,18.57,12.93
S01512,2026-05-07,P02,Audio,Retail,Aegean,1,33.25,18.13,15.12
S01513,2026-05-08,P04,Office,Retail,Marmara,4,140,77.55,62.45
S01514,2026-05-08,P03,Displays,Marketplace,Central Anatolia,6,210,129.16,80.84
S01515,2026-05-08,P04,Office,Online,Aegean,6,966.6,566.2,400.4
S01516,2026-05-08,P04,Office,Retail,Aegean,4,996,622.36,373.64
S01517,2026-05-09,P02,Audio,Retail,Marmara,6,210,109.66,100.34
S01518,2026-05-10,P05,Storage,Marketplace,Central Anatolia,2,63.0,35.48,27.52
S01519,2026-05-10,P02,Audio,Retail,Central Anatolia,4,476,237.15,238.85
S01520,2026-05-11,P01,Accessories,Marketplace,Central Anatolia,4,996,633.13,362.87
S01521,2026-05-11,P03,Displays,Marketplace,Aegean,1,179,115.71,63.29
S01522,2026-05-11,P04,Office,Retail,Aegean,5,166.25,97.04,69.21
S01523,2026-05-12,P02,Audio,Online,Aegean,3,213.75,112.34,101.41
S01524,2026-05-12,P05,Storage,Online,Aegean,5,1245,721.52,523.48
S01525,2026-05-13,P02,Audio,Marketplace,Aegean,6,450,289.5,160.5
S01526,2026-05-13,P05,Storage,Retail,Marmara,6,1419.3,920.88,498.42
S01527,2026-05-13,P03,Displays,Marketplace,Central Anatolia,1,33.25,21.29,11.96
S01528,2026-05-13,P05,Storage,Marketplace,Central Anatolia,1,236.55,123.95,112.6
S01529,2026-05-13,P04,Office,Marketplace,Marmara,2,473.1,268.16,204.94
S01530,2026-05-14,P01,Accessories,Retail,Central Anatolia,5,245,120.39,124.61
S01531,2026-05-14,P01,Accessories,Retail,Marmara,4,452.2,229.75,222.45
S01532,2026-05-14,P05,Storage,Marketplace,Central Anatolia,3,94.5,46.67,47.83
S01533,2026-05-14,P04,Office,Retail,Aegean,2,135.0,68.45,66.55
S01534,2026-05-14,P01,Accessories,Online,Central Anatolia,6,642.6,413.66,228.94
S01535,2026-05-15,P03,Displays,Online,Central Anatolia,1,44.1,28.16,15.94
S01536,2026-05-15,P02,Audio,Retail,Aegean,4,140,82.97,57.03
S01537,2026-05-16,P03,Displays,Online,Marmara,5,166.25,93.1,73.15
S01538,2026-05-16,P03,Displays,Marketplace,Central Anatolia,6,210,135.38,74.62
S01539,2026-05-16,P03,Displays,Retail,Central Anatolia,5,337.5,215.48,122.02
S01540,2026-05-16,P05,Storage,Retail,Aegean,2,238,146.52,91.48
S01541,2026-05-17,P04,Office,Marketplace,Central Anatolia,3,94.5,64.13,30.37
S01542,2026-05-17,P05,Storage,Marketplace,Aegean,5,895,573.8,321.2
S01543,2026-05-17,P05,Storage,Marketplace,Aegean,6,450,253.71,196.29
S01544,2026-05-17,P02,Audio,Marketplace,Marmara,4,716,468.33,247.67
S01545,2026-05-17,P01,Accessories,Online,Aegean,2,498,310.02,187.98
S01546,2026-05-18,P05,Storage,Online,Marmara,3,225,131.46,93.54
S01547,2026-05-18,P05,Storage,Marketplace,Central Anatolia,5,220.5,115.16,105.34
S01548,2026-05-18,P01,Accessories,Retail,Aegean,1,33.25,16.65,16.6
S01549,2026-05-19,P04,Office,Marketplace,Marmara,6,264.6,175.28,89.32
S01550,2026-05-19,P05,Storage,Marketplace,Marmara,6,199.5,123.32,76.18
S01551,2026-05-20,P05,Storage,Online,Marmara,6,1020.3,593.52,426.78
S01552,2026-05-21,P05,Storage,Marketplace,Marmara,4,176.4,89.52,86.88
S01553,2026-05-22,P03,Displays,Marketplace,Marmara,6,450,276.36,173.64
S01554,2026-05-22,P02,Audio,Online,Aegean,3,510.15,263.97,246.18
S01555,2026-05-22,P05,Storage,Marketplace,Central Anatolia,1,44.1,28.73,15.37
S01556,2026-05-23,P03,Displays,Marketplace,Central Anatolia,5,1120.5,538.58,581.92
S01557,2026-05-24,P03,Displays,Marketplace,Aegean,1,44.1,22.21,21.89
S01558,2026-05-24,P02,Audio,Retail,Central Anatolia,5,1182.75,606.01,576.74
S01559,2026-05-25,P04,Office,Marketplace,Aegean,6,450,246.91,203.09
S01560,2026-05-25,P04,Office,Marketplace,Central Anatolia,3,483.3,262.63,220.67
S01561,2026-05-25,P05,Storage,Online,Central Anatolia,3,483.3,293.74,189.56
S01562,2026-05-25,P02,Audio,Online,Marmara,6,405.0,200.19,204.81
S01563,2026-05-26,P03,Displays,Marketplace,Marmara,5,1245,774.6,470.4
S01564,2026-05-27,P05,Storage,Online,Central Anatolia,5,166.25,80.71,85.54
S01565,2026-05-27,P04,Office,Retail,Marmara,2,88.2,51.95,36.25
S01566,2026-05-27,P04,Office,Retail,Marmara,6,189.0,102.4,86.6
S01567,2026-05-28,P05,Storage,Online,Central Anatolia,6,294,193.14,100.86
S01568,2026-05-28,P02,Audio,Marketplace,Marmara,4,196,118.98,77.02
S01569,2026-05-28,P01,Accessories,Marketplace,Marmara,5,245,120.31,124.69
S01570,2026-05-28,P05,Storage,Online,Central Anatolia,2,88.2,43.81,44.39
S01571,2026-05-28,P04,Office,Marketplace,Aegean,1,75,46.56,28.44
S01572,2026-05-29,P05,Storage,Retail,Marmara,1,33.25,19.82,13.43
S01573,2026-05-29,P05,Storage,Retail,Marmara,3,747,391.83,355.17
S01574,2026-05-29,P04,Office,Online,Aegean,5,1120.5,738.34,382.16
S01575,2026-05-29,P01,Accessories,Marketplace,Aegean,6,1494,836.62,657.38
S01576,2026-05-29,P03,Displays,Retail,Central Anatolia,3,483.3,316.38,166.92
S01577,2026-05-30,P04,Office,Retail,Marmara,6,1074,558.07,515.93
S01578,2026-05-30,P02,Audio,Marketplace,Central Anatolia,1,49,24.74,24.26
S01579,2026-05-31,P03,Displays,Marketplace,Central Anatolia,4,176.4,96.8,79.6
S01580,2026-05-31,P03,Displays,Online,Central Anatolia,4,140,71.65,68.35
S01581,2026-05-31,P02,Audio,Marketplace,Marmara,3,94.5,57.54,36.96
S01582,2026-05-31,P03,Displays,Online,Aegean,4,716,351.6,364.4
S01583,2026-06-01,P04,Office,Retail,Marmara,1,49,25.74,23.26
S01584,2026-06-01,P03,Displays,Marketplace,Central Anatolia,4,270.0,131.93,138.07
S01585,2026-06-01,P05,Storage,Retail,Marmara,6,189.0,127.78,61.22
S01586,2026-06-01,P05,Storage,Retail,Central Anatolia,5,375,182.48,192.52
S01587,2026-06-01,P04,Office,Retail,Aegean,5,565.25,327.5,237.75
S01588,2026-06-02,P01,Accessories,Marketplace,Marmara,3,537,311.43,225.57
S01589,2026-06-02,P02,Audio,Online,Marmara,1,119,59.83,59.17
S01590,2026-06-02,P04,Office,Online,Central Anatolia,1,113.05,76.1,36.95
S01591,2026-06-03,P01,Accessories,Retail,Marmara,1,33.25,19.68,13.57
S01592,2026-06-03,P04,Office,Marketplace,Aegean,4,133.0,77.8,55.2
S01593,2026-06-03,P03,Displays,Retail,Central Anatolia,3,747,416.43,330.57
S01594,2026-06-03,P04,Office,Online,Central Anatolia,1,49,33.07,15.93
S01595,2026-06-03,P01,Accessories,Online,Marmara,5,595,357.24,237.76
S01596,2026-06-04,P01,Accessories,Retail,Marmara,2,226.1,132.33,93.77
S01597,2026-06-05,P05,Storage,Online,Aegean,2,358,240.53,117.47
S01598,2026-06-05,P04,Office,Retail,Central Anatolia,5,157.5,83.61,73.89
S01599,2026-06-05,P02,Audio,Retail,Central Anatolia,3,537,351.31,185.69
S01600,2026-06-05,P04,Office,Marketplace,Marmara,1,67.5,35.07,32.43
S01601,2026-06-06,P02,Audio,Online,Aegean,2,448.2,304.23,143.97
S01602,2026-06-06,P04,Office,Marketplace,Marmara,5,565.25,328.82,236.43
S01603,2026-06-06,P02,Audio,Retail,Marmara,1,179,121.52,57.48
S01604,2026-06-06,P02,Audio,Marketplace,Marmara,3,709.65,445.7,263.95
S01605,2026-06-07,P02,Audio,Marketplace,Central Anatolia,1,75,36.65,38.35
S01606,2026-06-08,P02,Audio,Retail,Aegean,6,294,171.92,122.08
S01607,2026-06-09,P05,Storage,Marketplace,Aegean,2,93.1,58.88,34.22
S01608,2026-06-09,P01,Accessories,Online,Marmara,5,220.5,107.03,113.47
S01609,2026-06-09,P02,Audio,Online,Central Anatolia,4,176.4,110.25,66.15
S01610,2026-06-10,P01,Accessories,Online,Marmara,6,405.0,259.08,145.92
S01611,2026-06-10,P05,Storage,Marketplace,Central Anatolia,1,113.05,66.82,46.23
S01612,2026-06-10,P01,Accessories,Marketplace,Central Anatolia,4,140,86.08,53.92
S01613,2026-06-10,P04,Office,Marketplace,Aegean,6,1020.3,569.87,450.43
S01614,2026-06-10,P01,Accessories,Online,Marmara,5,895,564.24,330.76
S01615,2026-06-11,P04,Office,Retail,Aegean,5,220.5,134.91,85.59
S01616,2026-06-11,P02,Audio,Marketplace,Aegean,2,498,267.74,230.26
S01617,2026-06-12,P02,Audio,Online,Central Anatolia,4,196,117.43,78.57
S01618,2026-06-13,P03,Displays,Retail,Aegean,6,189.0,107.57,81.43
S01619,2026-06-13,P02,Audio,Online,Marmara,1,71.25,35.74,35.51
S01620,2026-06-14,P01,Accessories,Online,Aegean,3,225,123.63,101.37
S01621,2026-06-14,P03,Displays,Online,Central Anatolia,2,66.5,42.79,23.71
S01622,2026-06-15,P01,Accessories,Marketplace,Central Anatolia,3,747,423.03,323.97
S01623,2026-06-15,P01,Accessories,Online,Aegean,1,179,100.25,78.75
S01624,2026-06-15,P05,Storage,Online,Central Anatolia,3,357,204.9,152.1
S01625,2026-06-16,P01,Accessories,Marketplace,Aegean,4,476,284.74,191.26
S01626,2026-06-17,P02,Audio,Retail,Marmara,2,358,219.07,138.93
S01627,2026-06-17,P04,Office,Retail,Marmara,4,196,94.67,101.33
S01628,2026-06-17,P02,Audio,Retail,Aegean,2,70,40.58,29.42
S01629,2026-06-17,P01,Accessories,Retail,Aegean,3,147,92.07,54.93
S01630,2026-06-18,P05,Storage,Online,Marmara,3,139.65,80.66,58.99
S01631,2026-06-18,P01,Accessories,Marketplace,Aegean,2,322.2,201.43,120.77
S01632,2026-06-19,P04,Office,Marketplace,Central Anatolia,2,70,36.76,33.24
S01633,2026-06-20,P03,Displays,Online,Aegean,3,147,91.77,55.23
S01634,2026-06-20,P02,Audio,Online,Aegean,4,140,80.82,59.18
S01635,2026-06-21,P02,Audio,Retail,Marmara,3,672.3,444.89,227.41
S01636,2026-06-22,P01,Accessories,Marketplace,Central Anatolia,2,498,300.33,197.67
S01637,2026-06-23,P03,Displays,Online,Central Anatolia,3,139.65,71.49,68.16
S01638,2026-06-23,P02,Audio,Retail,Central Anatolia,1,75,49.38,25.62
S01639,2026-06-23,P01,Accessories,Marketplace,Aegean,1,170.05,93.5,76.55
S01640,2026-06-24,P01,Accessories,Online,Central Anatolia,1,49,27.14,21.86
S01641,2026-06-25,P02,Audio,Online,Aegean,2,214.2,141.6,72.6
S01642,2026-06-25,P01,Accessories,Online,Aegean,6,714,459.13,254.87
S01643,2026-06-25,P05,Storage,Marketplace,Central Anatolia,3,483.3,318.11,165.19
S01644,2026-06-26,P02,Audio,Online,Aegean,1,113.05,63.16,49.89
S01645,2026-06-26,P02,Audio,Marketplace,Marmara,3,672.3,409.27,263.03
S01646,2026-06-26,P03,Displays,Retail,Aegean,5,895,579.6,315.4
S01647,2026-06-26,P05,Storage,Marketplace,Aegean,6,642.6,386.82,255.78
S01648,2026-06-26,P04,Office,Retail,Aegean,2,66.5,36.39,30.11
S01649,2026-06-27,P02,Audio,Online,Central Anatolia,1,49,28.09,20.91
S01650,2026-06-27,P05,Storage,Retail,Marmara,2,358,227.49,130.51
S01651,2026-06-27,P01,Accessories,Retail,Aegean,3,357,196.95,160.05
S01652,2026-06-27,P05,Storage,Online,Central Anatolia,2,358,213.17,144.83
S01653,2026-06-27,P01,Accessories,Online,Aegean,1,179,104.11,74.89
S01654,2026-06-28,P03,Displays,Marketplace,Central Anatolia,5,565.25,320.53,244.72
S01655,2026-06-28,P03,Displays,Online,Aegean,3,147,84.25,62.75
S01656,2026-06-28,P04,Office,Online,Aegean,1,113.05,73.17,39.88
S01657,2026-06-28,P01,Accessories,Retail,Central Anatolia,3,321.3,158.84,162.46
S01658,2026-06-28,P05,Storage,Online,Marmara,1,249,161.65,87.35
S01659,2026-06-29,P05,Storage,Marketplace,Aegean,5,245,165.44,79.56
S01660,2026-06-29,P04,Office,Marketplace,Central Anatolia,4,133.0,79.0,54.0
S01661,2026-06-29,P02,Audio,Marketplace,Central Anatolia,3,747,437.32,309.68
S01662,2026-06-30,P05,Storage,Online,Marmara,6,1344.6,660.53,684.07
S01663,2026-06-30,P05,Storage,Marketplace,Marmara,2,66.5,43.28,23.22
S01664,2026-06-30,P04,Office,Marketplace,Aegean,2,70,38.09,31.91
S01665,2026-06-30,P04,Office,Marketplace,Central Anatolia,1,33.25,17.49,15.76
S01666,2026-06-30,P03,Displays,Online,Central Anatolia,1,33.25,19.03,14.22
S01667,2026-07-01,P01,Accessories,Marketplace,Aegean,5,595,314.02,280.98
S01668,2026-07-01,P05,Storage,Marketplace,Marmara,5,1245,619.18,625.82
S01669,2026-07-01,P03,Displays,Marketplace,Marmara,4,452.2,306.36,145.84
S01670,2026-07-02,P05,Storage,Marketplace,Central Anatolia,6,714,472.86,241.14
S01671,2026-07-02,P04,Office,Retail,Aegean,3,537,270.22,266.78
S01672,2026-07-03,P01,Accessories,Marketplace,Central Anatolia,4,716,346.93,369.07
S01673,2026-07-03,P05,Storage,Online,Aegean,5,337.5,185.98,151.52
S01674,2026-07-03,P02,Audio,Marketplace,Marmara,4,186.2,121.42,64.78
S01675,2026-07-03,P05,Storage,Retail,Central Anatolia,1,46.55,22.52,24.03
S01676,2026-07-04,P05,Storage,Marketplace,Central Anatolia,4,644.4,384.78,259.62
S01677,2026-07-04,P01,Accessories,Retail,Aegean,2,150,85.38,64.62
S01678,2026-07-04,P04,Office,Online,Aegean,5,1245,786.72,458.28
S01679,2026-07-04,P02,Audio,Retail,Central Anatolia,3,537,357.85,179.15
