OrderID,OrderDate,ProductID,ProductName,Category,Region,Channel,CustomerSegment,Quantity,DiscountPct,Revenue,Cost,GrossProfit,RevenueTarget
ORD-00218,2025-09-01,P07,USB-C Dock,Accessories,Marmara,Marketplace,Corporate,1,0,169,92,77,158.86
ORD-00219,2025-09-01,P10,Ergonomic Chair,Office,Aegean,Retail,Small Business,2,0.15,848.3,630,218.3,938.12
ORD-00220,2025-09-01,P11,Standing Desk,Office,Mediterranean,Online,Corporate,2,0,1398,880,518,1314.12
ORD-00221,2025-09-01,P03,4K Monitor,Displays,Central Anatolia,Marketplace,Small Business,1,0.05,407.55,270,137.55,403.26
ORD-00222,2025-09-01,P05,Mechanical Keyboard,Accessories,Mediterranean,Marketplace,Consumer,1,0,119,61,58,111.86
ORD-00223,2025-09-01,P10,Ergonomic Chair,Office,Aegean,Retail,Corporate,1,0,499,315,184,469.06
ORD-00224,2025-09-02,P09,Portable Speaker,Audio,Marmara,Retail,Consumer,3,0,357,189,168,335.58
ORD-00225,2025-09-02,P10,Ergonomic Chair,Office,Aegean,Online,Consumer,1,0,499,315,184,469.06
ORD-00226,2025-09-02,P12,Portable SSD 1TB,Storage,Aegean,Marketplace,Corporate,2,0.1,268.2,168,100.2,280.12
ORD-00227,2025-09-02,P06,Wireless Mouse,Accessories,Central Anatolia,Marketplace,Consumer,1,0,59,25,34,55.46
ORD-00228,2025-09-02,P03,4K Monitor,Displays,Marmara,Marketplace,Small Business,1,0.05,407.55,270,137.55,403.26
ORD-00229,2025-09-02,P10,Ergonomic Chair,Office,Aegean,Online,Small Business,1,0.05,474.05,315,159.05,469.06
ORD-00230,2025-09-02,P09,Portable Speaker,Audio,Aegean,Retail,Consumer,1,0.15,101.15,63,38.15,111.86
ORD-00231,2025-09-02,P06,Wireless Mouse,Accessories,Marmara,Online,Corporate,1,0.1,53.1,25,28.1,55.46
ORD-00232,2025-09-02,P11,Standing Desk,Office,Marmara,Marketplace,Corporate,1,0.1,629.1,440,189.1,657.06
ORD-00233,2025-09-03,P11,Standing Desk,Office,Aegean,Retail,Consumer,1,0.15,594.15,440,154.15,657.06
ORD-00234,2025-09-03,P04,27-inch Monitor,Displays,Aegean,Marketplace,Corporate,1,0,289,185,104,271.66
ORD-00235,2025-09-03,P12,Portable SSD 1TB,Storage,Marmara,Marketplace,Consumer,1,0,149,84,65,140.06
ORD-00236,2025-09-03,P09,Portable Speaker,Audio,Marmara,Marketplace,Corporate,2,0,238,126,112,223.72
ORD-00237,2025-09-03,P11,Standing Desk,Office,Mediterranean,Online,Consumer,1,0.1,629.1,440,189.1,657.06
ORD-00238,2025-09-03,P07,USB-C Dock,Accessories,Aegean,Online,Corporate,1,0,169,92,77,158.86
ORD-00239,2025-09-03,P05,Mechanical Keyboard,Accessories,Central Anatolia,Retail,Consumer,1,0.2,95.2,61,34.2,111.86
ORD-00240,2025-09-04,P07,USB-C Dock,Accessories,Mediterranean,Marketplace,Consumer,1,0.15,143.65,92,51.65,158.86
ORD-00241,2025-09-04,P08,Noise-Cancel Headphones,Audio,Aegean,Marketplace,Small Business,3,0.15,634.95,399,235.95,702.18
ORD-00242,2025-09-04,P03,4K Monitor,Displays,Central Anatolia,Retail,Small Business,1,0.05,407.55,270,137.55,403.26
ORD-00243,2025-09-04,P03,4K Monitor,Displays,Marmara,Marketplace,Small Business,1,0.1,386.1,270,116.1,403.26
ORD-00244,2025-09-04,P02,Office Laptop 15,Computing,Aegean,Retail,Small Business,1,0.1,809.1,590,219.1,845.06
ORD-00245,2025-09-04,P09,Portable Speaker,Audio,Central Anatolia,Marketplace,Corporate,1,0.1,107.1,63,44.1,111.86
ORD-00246,2025-09-04,P02,Office Laptop 15,Computing,Marmara,Retail,Corporate,2,0,1798,1180,618,1690.12
ORD-00247,2025-09-04,P07,USB-C Dock,Accessories,Aegean,Online,Corporate,1,0,169,92,77,158.86
ORD-00248,2025-09-05,P02,Office Laptop 15,Computing,Central Anatolia,Marketplace,Consumer,1,0.1,809.1,590,219.1,845.06
ORD-00249,2025-09-05,P08,Noise-Cancel Headphones,Audio,Mediterranean,Marketplace,Consumer,2,0.05,473.1,266,207.1,468.12
ORD-00250,2025-09-05,P03,4K Monitor,Displays,Mediterranean,Online,Corporate,1,0.15,364.65,270,94.65,403.26
ORD-00251,2025-09-05,P07,USB-C Dock,Accessories,Aegean,Retail,Consumer,2,0.15,287.3,184,103.3,317.72
ORD-00252,2025-09-05,P11,Standing Desk,Office,Aegean,Online,Corporate,3,0.05,1992.15,1320,672.15,1971.18
ORD-00253,2025-09-05,P12,Portable SSD 1TB,Storage,Mediterranean,Online,Corporate,2,0.15,253.3,168,85.3,280.12
ORD-00254,2025-09-05,P08,Noise-Cancel Headphones,Audio,Mediterranean,Marketplace,Corporate,2,0.1,448.2,266,182.2,468.12
ORD-00255,2025-09-05,P02,Office Laptop 15,Computing,Marmara,Online,Corporate,3,0.1,2427.3,1770,657.3,2535.18
ORD-00256,2025-09-06,P06,Wireless Mouse,Accessories,Aegean,Online,Consumer,2,0.1,106.2,50,56.2,110.92
ORD-00257,2025-09-06,P05,Mechanical Keyboard,Accessories,Aegean,Retail,Corporate,2,0.2,190.4,122,68.4,223.72
ORD-00258,2025-09-06,P09,Portable Speaker,Audio,Marmara,Marketplace,Small Business,2,0,238,126,112,223.72
ORD-00259,2025-09-06,P02,Office Laptop 15,Computing,Mediterranean,Marketplace,Corporate,4,0.05,3416.2,2360,1056.2,3380.24
ORD-00260,2025-09-06,P10,Ergonomic Chair,Office,Central Anatolia,Marketplace,Corporate,3,0.1,1347.3,945,402.3,1407.18
ORD-00261,2025-09-07,P09,Portable Speaker,Audio,Mediterranean,Online,Consumer,2,0,238,126,112,223.72
ORD-00262,2025-09-07,P12,Portable SSD 1TB,Storage,Mediterranean,Retail,Small Business,2,0,298,168,130,280.12
ORD-00263,2025-09-07,P05,Mechanical Keyboard,Accessories,Marmara,Retail,Corporate,2,0.2,190.4,122,68.4,223.72
ORD-00264,2025-09-07,P12,Portable SSD 1TB,Storage,Mediterranean,Online,Small Business,2,0.15,253.3,168,85.3,280.12
ORD-00265,2025-09-07,P06,Wireless Mouse,Accessories,Aegean,Retail,Small Business,1,0.05,56.05,25,31.05,55.46
ORD-00266,2025-09-08,P02,Office Laptop 15,Computing,Mediterranean,Online,Corporate,2,0,1798,1180,618,1690.12
ORD-00267,2025-09-08,P06,Wireless Mouse,Accessories,Mediterranean,Marketplace,Corporate,1,0.05,56.05,25,31.05,55.46
ORD-00268,2025-09-08,P04,27-inch Monitor,Displays,Aegean,Retail,Corporate,1,0.1,260.1,185,75.1,271.66
ORD-00269,2025-09-08,P10,Ergonomic Chair,Office,Aegean,Retail,Corporate,2,0.1,898.2,630,268.2,938.12
ORD-00270,2025-09-08,P11,Standing Desk,Office,Central Anatolia,Retail,Corporate,2,0.15,1188.3,880,308.3,1314.12
ORD-00271,2025-09-08,P05,Mechanical Keyboard,Accessories,Central Anatolia,Retail,Small Business,2,0.05,226.1,122,104.1,223.72
ORD-00272,2025-09-08,P06,Wireless Mouse,Accessories,Central Anatolia,Marketplace,Consumer,3,0.2,141.6,75,66.6,166.38
ORD-00273,2025-09-08,P05,Mechanical Keyboard,Accessories,Mediterranean,Marketplace,Corporate,1,0.1,107.1,61,46.1,111.86
ORD-00274,2025-09-09,P02,Office Laptop 15,Computing,Central Anatolia,Online,Corporate,1,0,899,590,309,845.06
ORD-00275,2025-09-09,P05,Mechanical Keyboard,Accessories,Aegean,Marketplace,Consumer,1,0,119,61,58,111.86
ORD-00276,2025-09-09,P08,Noise-Cancel Headphones,Audio,Marmara,Online,Consumer,1,0.15,211.65,133,78.65,234.06
ORD-00277,2025-09-09,P12,Portable SSD 1TB,Storage,Mediterranean,Retail,Small Business,1,0,149,84,65,140.06
ORD-00278,2025-09-09,P03,4K Monitor,Displays,Marmara,Retail,Corporate,2,0.05,815.1,540,275.1,806.52
ORD-00279,2025-09-09,P08,Noise-Cancel Headphones,Audio,Mediterranean,Marketplace,Small Business,1,0,249,133,116,234.06
ORD-00280,2025-09-09,P05,Mechanical Keyboard,Accessories,Mediterranean,Online,Small Business,2,0,238,122,116,223.72
ORD-00281,2025-09-10,P03,4K Monitor,Displays,Mediterranean,Marketplace,Consumer,1,0.1,386.1,270,116.1,403.26
ORD-00282,2025-09-10,P03,4K Monitor,Displays,Aegean,Online,Small Business,1,0.1,386.1,270,116.1,403.26
ORD-00283,2025-09-10,P12,Portable SSD 1TB,Storage,Mediterranean,Retail,Small Business,2,0.1,268.2,168,100.2,280.12
ORD-00284,2025-09-10,P12,Portable SSD 1TB,Storage,Aegean,Online,Corporate,1,0,149,84,65,140.06
ORD-00285,2025-09-10,P12,Portable SSD 1TB,Storage,Aegean,Online,Consumer,4,0.05,566.2,336,230.2,560.24
ORD-00286,2025-09-10,P11,Standing Desk,Office,Mediterranean,Online,Corporate,2,0.15,1188.3,880,308.3,1314.12
ORD-00287,2025-09-10,P03,4K Monitor,Displays,Mediterranean,Marketplace,Small Business,2,0,858,540,318,806.52
ORD-00288,2025-09-11,P11,Standing Desk,Office,Aegean,Online,Consumer,1,0.05,664.05,440,224.05,657.06
ORD-00289,2025-09-11,P12,Portable SSD 1TB,Storage,Central Anatolia,Retail,Corporate,1,0.05,141.55,84,57.55,140.06
ORD-00290,2025-09-11,P01,Laptop Pro 14,Computing,Marmara,Online,Corporate,1,0.1,1169.1,820,349.1,1221.06
ORD-00291,2025-09-11,P08,Noise-Cancel Headphones,Audio,Aegean,Retail,Small Business,1,0,249,133,116,234.06
ORD-00292,2025-09-11,P10,Ergonomic Chair,Office,Mediterranean,Retail,Corporate,3,0,1497,945,552,1407.18
ORD-00293,2025-09-11,P12,Portable SSD 1TB,Storage,Mediterranean,Retail,Consumer,1,0.05,141.55,84,57.55,140.06
ORD-00294,2025-09-11,P12,Portable SSD 1TB,Storage,Central Anatolia,Online,Corporate,2,0.05,283.1,168,115.1,280.12
ORD-00295,2025-09-11,P09,Portable Speaker,Audio,Central Anatolia,Retail,Consumer,1,0.2,95.2,63,32.2,111.86
ORD-00296,2025-09-11,P07,USB-C Dock,Accessories,Central Anatolia,Retail,Small Business,2,0,338,184,154,317.72
ORD-00297,2025-09-12,P03,4K Monitor,Displays,Marmara,Online,Corporate,1,0.05,407.55,270,137.55,403.26
ORD-00298,2025-09-12,P04,27-inch Monitor,Displays,Marmara,Marketplace,Corporate,1,0.05,274.55,185,89.55,271.66
ORD-00299,2025-09-12,P01,Laptop Pro 14,Computing,Marmara,Retail,Small Business,2,0,2598,1640,958,2442.12
ORD-00300,2025-09-12,P04,27-inch Monitor,Displays,Central Anatolia,Retail,Corporate,2,0.05,549.1,370,179.1,543.32
ORD-00301,2025-09-12,P05,Mechanical Keyboard,Accessories,Mediterranean,Marketplace,Small Business,1,0,119,61,58,111.86
ORD-00302,2025-09-13,P04,27-inch Monitor,Displays,Aegean,Marketplace,Consumer,2,0.05,549.1,370,179.1,543.32
ORD-00303,2025-09-13,P04,27-inch Monitor,Displays,Aegean,Online,Consumer,2,0,578,370,208,543.32
ORD-00304,2025-09-13,P10,Ergonomic Chair,Office,Aegean,Online,Corporate,1,0.1,449.1,315,134.1,469.06
ORD-00305,2025-09-13,P10,Ergonomic Chair,Office,Aegean,Online,Small Business,2,0.15,848.3,630,218.3,938.12
ORD-00306,2025-09-13,P10,Ergonomic Chair,Office,Aegean,Retail,Small Business,1,0.05,474.05,315,159.05,469.06
ORD-00307,2025-09-13,P06,Wireless Mouse,Accessories,Aegean,Retail,Consumer,2,0,118,50,68,110.92
ORD-00308,2025-09-13,P02,Office Laptop 15,Computing,Aegean,Retail,Corporate,2,0,1798,1180,618,1690.12
ORD-00309,2025-09-13,P04,27-inch Monitor,Displays,Marmara,Marketplace,Corporate,1,0.05,274.55,185,89.55,271.66
ORD-00310,2025-09-13,P03,4K Monitor,Displays,Marmara,Online,Corporate,1,0.15,364.65,270,94.65,403.26
ORD-00311,2025-09-13,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Marketplace,Corporate,1,0,249,133,116,234.06
ORD-00312,2025-09-14,P09,Portable Speaker,Audio,Marmara,Online,Small Business,1,0,119,63,56,111.86
ORD-00313,2025-09-14,P04,27-inch Monitor,Displays,Marmara,Retail,Consumer,1,0.1,260.1,185,75.1,271.66
ORD-00314,2025-09-14,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Online,Small Business,4,0.05,946.2,532,414.2,936.24
ORD-00315,2025-09-14,P04,27-inch Monitor,Displays,Central Anatolia,Online,Consumer,1,0.05,274.55,185,89.55,271.66
ORD-00316,2025-09-14,P01,Laptop Pro 14,Computing,Central Anatolia,Marketplace,Small Business,2,0,2598,1640,958,2442.12
ORD-00317,2025-09-15,P07,USB-C Dock,Accessories,Mediterranean,Retail,Small Business,1,0,169,92,77,158.86
ORD-00318,2025-09-15,P05,Mechanical Keyboard,Accessories,Central Anatolia,Marketplace,Consumer,2,0.05,226.1,122,104.1,223.72
ORD-00319,2025-09-15,P11,Standing Desk,Office,Mediterranean,Marketplace,Small Business,2,0,1398,880,518,1314.12
ORD-00320,2025-09-15,P11,Standing Desk,Office,Mediterranean,Marketplace,Small Business,2,0.05,1328.1,880,448.1,1314.12
ORD-00321,2025-09-15,P03,4K Monitor,Displays,Central Anatolia,Online,Corporate,1,0,429,270,159,403.26
ORD-00322,2025-09-15,P01,Laptop Pro 14,Computing,Marmara,Online,Corporate,1,0,1299,820,479,1221.06
ORD-00323,2025-09-15,P04,27-inch Monitor,Displays,Mediterranean,Retail,Small Business,1,0.15,245.65,185,60.65,271.66
ORD-00324,2025-09-15,P12,Portable SSD 1TB,Storage,Mediterranean,Marketplace,Small Business,1,0,149,84,65,140.06
ORD-00325,2025-09-16,P01,Laptop Pro 14,Computing,Aegean,Retail,Corporate,2,0,2598,1640,958,2442.12
ORD-00326,2025-09-16,P07,USB-C Dock,Accessories,Mediterranean,Retail,Consumer,1,0.2,135.2,92,43.2,158.86
ORD-00327,2025-09-16,P04,27-inch Monitor,Displays,Central Anatolia,Online,Corporate,1,0,289,185,104,271.66
ORD-00328,2025-09-16,P02,Office Laptop 15,Computing,Aegean,Marketplace,Small Business,2,0.05,1708.1,1180,528.1,1690.12
ORD-00329,2025-09-16,P09,Portable Speaker,Audio,Central Anatolia,Retail,Small Business,2,0,238,126,112,223.72
ORD-00330,2025-09-17,P09,Portable Speaker,Audio,Marmara,Marketplace,Corporate,1,0,119,63,56,111.86
ORD-00331,2025-09-17,P01,Laptop Pro 14,Computing,Aegean,Retail,Corporate,1,0,1299,820,479,1221.06
ORD-00332,2025-09-17,P10,Ergonomic Chair,Office,Aegean,Marketplace,Consumer,1,0.05,474.05,315,159.05,469.06
ORD-00333,2025-09-17,P01,Laptop Pro 14,Computing,Marmara,Retail,Small Business,1,0.05,1234.05,820,414.05,1221.06
ORD-00334,2025-09-17,P09,Portable Speaker,Audio,Mediterranean,Marketplace,Consumer,1,0.05,113.05,63,50.05,111.86
ORD-00335,2025-09-17,P07,USB-C Dock,Accessories,Marmara,Online,Corporate,2,0,338,184,154,317.72
ORD-00336,2025-09-17,P12,Portable SSD 1TB,Storage,Central Anatolia,Marketplace,Small Business,1,0.15,126.65,84,42.65,140.06
ORD-00337,2025-09-17,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Online,Corporate,2,0.1,448.2,266,182.2,468.12
ORD-00338,2025-09-17,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Retail,Corporate,1,0.1,224.1,133,91.1,234.06
ORD-00339,2025-09-18,P02,Office Laptop 15,Computing,Mediterranean,Marketplace,Small Business,2,0.05,1708.1,1180,528.1,1690.12
ORD-00340,2025-09-18,P03,4K Monitor,Displays,Mediterranean,Marketplace,Consumer,1,0.05,407.55,270,137.55,403.26
ORD-00341,2025-09-18,P04,27-inch Monitor,Displays,Aegean,Marketplace,Consumer,1,0.1,260.1,185,75.1,271.66
ORD-00342,2025-09-18,P05,Mechanical Keyboard,Accessories,Aegean,Retail,Small Business,1,0.1,107.1,61,46.1,111.86
ORD-00343,2025-09-18,P04,27-inch Monitor,Displays,Aegean,Online,Corporate,2,0,578,370,208,543.32
ORD-00344,2025-09-18,P01,Laptop Pro 14,Computing,Aegean,Marketplace,Corporate,1,0.15,1104.15,820,284.15,1221.06
ORD-00345,2025-09-18,P12,Portable SSD 1TB,Storage,Aegean,Retail,Small Business,1,0,149,84,65,140.06
ORD-00346,2025-09-18,P03,4K Monitor,Displays,Central Anatolia,Retail,Small Business,1,0,429,270,159,403.26
ORD-00347,2025-09-18,P12,Portable SSD 1TB,Storage,Mediterranean,Online,Corporate,1,0,149,84,65,140.06
ORD-00348,2025-09-19,P02,Office Laptop 15,Computing,Marmara,Online,Consumer,4,0,3596,2360,1236,3380.24
ORD-00349,2025-09-19,P11,Standing Desk,Office,Central Anatolia,Marketplace,Consumer,4,0,2796,1760,1036,2628.24
ORD-00350,2025-09-19,P04,27-inch Monitor,Displays,Aegean,Marketplace,Consumer,1,0.15,245.65,185,60.65,271.66
ORD-00351,2025-09-19,P08,Noise-Cancel Headphones,Audio,Mediterranean,Retail,Consumer,1,0.15,211.65,133,78.65,234.06
ORD-00352,2025-09-19,P10,Ergonomic Chair,Office,Central Anatolia,Marketplace,Corporate,2,0,998,630,368,938.12
ORD-00353,2025-09-19,P11,Standing Desk,Office,Mediterranean,Retail,Consumer,1,0.2,559.2,440,119.2,657.06
ORD-00354,2025-09-19,P01,Laptop Pro 14,Computing,Marmara,Online,Corporate,1,0,1299,820,479,1221.06
ORD-00355,2025-09-19,P03,4K Monitor,Displays,Marmara,Retail,Small Business,1,0,429,270,159,403.26
ORD-00356,2025-09-19,P10,Ergonomic Chair,Office,Aegean,Online,Small Business,1,0,499,315,184,469.06
ORD-00357,2025-09-20,P01,Laptop Pro 14,Computing,Central Anatolia,Retail,Small Business,1,0.1,1169.1,820,349.1,1221.06
ORD-00358,2025-09-20,P04,27-inch Monitor,Displays,Central Anatolia,Marketplace,Consumer,1,0.1,260.1,185,75.1,271.66
ORD-00359,2025-09-20,P01,Laptop Pro 14,Computing,Central Anatolia,Retail,Consumer,4,0.15,4416.6,3280,1136.6,4884.24
ORD-00360,2025-09-20,P02,Office Laptop 15,Computing,Mediterranean,Online,Small Business,2,0,1798,1180,618,1690.12
ORD-00361,2025-09-20,P01,Laptop Pro 14,Computing,Aegean,Marketplace,Small Business,4,0,5196,3280,1916,4884.24
ORD-00362,2025-09-20,P11,Standing Desk,Office,Marmara,Online,Consumer,1,0,699,440,259,657.06
ORD-00363,2025-09-20,P11,Standing Desk,Office,Marmara,Online,Corporate,2,0.2,1118.4,880,238.4,1314.12
ORD-00364,2025-09-20,P09,Portable Speaker,Audio,Marmara,Retail,Corporate,1,0.05,113.05,63,50.05,111.86
ORD-00365,2025-09-21,P10,Ergonomic Chair,Office,Marmara,Retail,Consumer,3,0,1497,945,552,1407.18
ORD-00366,2025-09-21,P04,27-inch Monitor,Displays,Aegean,Marketplace,Small Business,2,0.2,462.4,370,92.4,543.32
ORD-00367,2025-09-21,P02,Office Laptop 15,Computing,Marmara,Retail,Corporate,1,0.1,809.1,590,219.1,845.06
ORD-00368,2025-09-21,P02,Office Laptop 15,Computing,Aegean,Marketplace,Corporate,1,0.2,719.2,590,129.2,845.06
ORD-00369,2025-09-21,P11,Standing Desk,Office,Aegean,Retail,Small Business,1,0,699,440,259,657.06
ORD-00370,2025-09-21,P02,Office Laptop 15,Computing,Marmara,Marketplace,Consumer,1,0.05,854.05,590,264.05,845.06
ORD-00371,2025-09-21,P03,4K Monitor,Displays,Mediterranean,Retail,Small Business,2,0.05,815.1,540,275.1,806.52
ORD-00372,2025-09-21,P02,Office Laptop 15,Computing,Marmara,Online,Corporate,2,0,1798,1180,618,1690.12
ORD-00373,2025-09-21,P11,Standing Desk,Office,Central Anatolia,Online,Consumer,1,0,699,440,259,657.06
ORD-00374,2025-09-22,P05,Mechanical Keyboard,Accessories,Mediterranean,Marketplace,Small Business,1,0.1,107.1,61,46.1,111.86
ORD-00375,2025-09-22,P02,Office Laptop 15,Computing,Marmara,Online,Consumer,1,0.05,854.05,590,264.05,845.06
ORD-00376,2025-09-22,P10,Ergonomic Chair,Office,Mediterranean,Marketplace,Corporate,2,0.1,898.2,630,268.2,938.12
ORD-00377,2025-09-22,P05,Mechanical Keyboard,Accessories,Mediterranean,Online,Corporate,1,0,119,61,58,111.86
ORD-00378,2025-09-22,P11,Standing Desk,Office,Central Anatolia,Retail,Consumer,2,0,1398,880,518,1314.12
ORD-00379,2025-09-22,P05,Mechanical Keyboard,Accessories,Central Anatolia,Marketplace,Consumer,1,0.05,113.05,61,52.05,111.86
ORD-00380,2025-09-22,P09,Portable Speaker,Audio,Mediterranean,Marketplace,Small Business,1,0,119,63,56,111.86
ORD-00381,2025-09-22,P02,Office Laptop 15,Computing,Marmara,Online,Corporate,2,0.05,1708.1,1180,528.1,1690.12
ORD-00382,2025-09-23,P10,Ergonomic Chair,Office,Aegean,Online,Consumer,1,0,499,315,184,469.06
ORD-00383,2025-09-23,P09,Portable Speaker,Audio,Marmara,Marketplace,Small Business,1,0.15,101.15,63,38.15,111.86
ORD-00384,2025-09-23,P09,Portable Speaker,Audio,Aegean,Marketplace,Consumer,1,0.05,113.05,63,50.05,111.86
ORD-00385,2025-09-23,P01,Laptop Pro 14,Computing,Mediterranean,Retail,Small Business,3,0.15,3312.45,2460,852.45,3663.18
ORD-00386,2025-09-23,P01,Laptop Pro 14,Computing,Aegean,Marketplace,Small Business,2,0,2598,1640,958,2442.12
ORD-00387,2025-09-23,P11,Standing Desk,Office,Central Anatolia,Online,Small Business,1,0.15,594.15,440,154.15,657.06
ORD-00388,2025-09-24,P11,Standing Desk,Office,Central Anatolia,Marketplace,Corporate,1,0,699,440,259,657.06
ORD-00389,2025-09-24,P04,27-inch Monitor,Displays,Aegean,Marketplace,Consumer,2,0.05,549.1,370,179.1,543.32
ORD-00390,2025-09-24,P03,4K Monitor,Displays,Mediterranean,Marketplace,Consumer,3,0,1287,810,477,1209.78
ORD-00391,2025-09-24,P02,Office Laptop 15,Computing,Marmara,Online,Consumer,1,0.05,854.05,590,264.05,845.06
ORD-00392,2025-09-24,P09,Portable Speaker,Audio,Mediterranean,Online,Corporate,1,0,119,63,56,111.86
ORD-00393,2025-09-24,P09,Portable Speaker,Audio,Central Anatolia,Retail,Small Business,1,0,119,63,56,111.86
ORD-00394,2025-09-24,P07,USB-C Dock,Accessories,Aegean,Online,Corporate,1,0.05,160.55,92,68.55,158.86
ORD-00395,2025-09-24,P08,Noise-Cancel Headphones,Audio,Aegean,Retail,Small Business,2,0.05,473.1,266,207.1,468.12
ORD-00396,2025-09-24,P05,Mechanical Keyboard,Accessories,Aegean,Retail,Corporate,2,0,238,122,116,223.72
ORD-00397,2025-09-24,P02,Office Laptop 15,Computing,Marmara,Marketplace,Small Business,1,0.1,809.1,590,219.1,845.06
ORD-00398,2025-09-25,P11,Standing Desk,Office,Central Anatolia,Online,Corporate,3,0.15,1782.45,1320,462.45,1971.18
ORD-00399,2025-09-25,P11,Standing Desk,Office,Marmara,Online,Small Business,1,0.1,629.1,440,189.1,657.06
ORD-00400,2025-09-25,P02,Office Laptop 15,Computing,Central Anatolia,Marketplace,Corporate,2,0.15,1528.3,1180,348.3,1690.12
ORD-00401,2025-09-25,P06,Wireless Mouse,Accessories,Mediterranean,Online,Corporate,1,0.1,53.1,25,28.1,55.46
ORD-00402,2025-09-25,P04,27-inch Monitor,Displays,Aegean,Marketplace,Small Business,1,0.05,274.55,185,89.55,271.66
ORD-00403,2025-09-25,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Online,Small Business,1,0,249,133,116,234.06
ORD-00404,2025-09-26,P01,Laptop Pro 14,Computing,Central Anatolia,Online,Consumer,1,0,1299,820,479,1221.06
ORD-00405,2025-09-26,P02,Office Laptop 15,Computing,Mediterranean,Marketplace,Consumer,1,0,899,590,309,845.06
ORD-00406,2025-09-26,P01,Laptop Pro 14,Computing,Central Anatolia,Retail,Small Business,1,0,1299,820,479,1221.06
ORD-00407,2025-09-26,P12,Portable SSD 1TB,Storage,Central Anatolia,Retail,Corporate,2,0.05,283.1,168,115.1,280.12
ORD-00408,2025-09-26,P11,Standing Desk,Office,Mediterranean,Retail,Small Business,2,0,1398,880,518,1314.12
ORD-00409,2025-09-27,P07,USB-C Dock,Accessories,Mediterranean,Retail,Small Business,1,0.05,160.55,92,68.55,158.86
ORD-00410,2025-09-27,P03,4K Monitor,Displays,Aegean,Marketplace,Consumer,2,0.2,686.4,540,146.4,806.52
ORD-00411,2025-09-27,P06,Wireless Mouse,Accessories,Marmara,Retail,Consumer,2,0.1,106.2,50,56.2,110.92
ORD-00412,2025-09-27,P05,Mechanical Keyboard,Accessories,Marmara,Retail,Small Business,1,0.05,113.05,61,52.05,111.86
ORD-00413,2025-09-27,P09,Portable Speaker,Audio,Marmara,Online,Small Business,2,0,238,126,112,223.72
ORD-00414,2025-09-27,P03,4K Monitor,Displays,Central Anatolia,Retail,Small Business,1,0,429,270,159,403.26
ORD-00415,2025-09-27,P06,Wireless Mouse,Accessories,Central Anatolia,Marketplace,Consumer,2,0,118,50,68,110.92
ORD-00416,2025-09-27,P03,4K Monitor,Displays,Central Anatolia,Retail,Consumer,1,0.05,407.55,270,137.55,403.26
